ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S24,Uttar Pradesh,5,Deoband,Bhupeshwar Tyagi,M,62,GEN,RLD,1132
S24,Uttar Pradesh,5,Deoband,NOTA,NOTA,NOTA,NOTA,NOTA,798
S24,Uttar Pradesh,5,Deoband,Dharmavir,M,62,SC,BMUP,651
S24,Uttar Pradesh,5,Deoband,Rakesh Verma,M,37,GEN,BHATARSP,598
S24,Uttar Pradesh,5,Deoband,Umar Nawaz,M,40,GEN,IND,415
S24,Uttar Pradesh,5,Deoband,Zahir Fatma,F,42,GEN,IND,239
S24,Uttar Pradesh,6,Rampur Maniharan,Devender Kumar Nim,M,47,SC,BJP,76465
S24,Uttar Pradesh,6,Rampur Maniharan,Ravindra Kumar Molhu,M,47,SC,BSP,75870
S24,Uttar Pradesh,6,Rampur Maniharan,Vishva Dayal Chhotan,M,36,SC,INC,61787
S24,Uttar Pradesh,6,Rampur Maniharan,NOTA,NOTA,NOTA,NOTA,NOTA,856
S24,Uttar Pradesh,6,Rampur Maniharan,Dayawati Chaudhry,F,64,SC,RLD,696
S24,Uttar Pradesh,6,Rampur Maniharan,Bijendra,M,50,SC,IND,689
S24,Uttar Pradesh,6,Rampur Maniharan,Rekha,F,38,SC,IND,579
S24,Uttar Pradesh,6,Rampur Maniharan,Arvind Jhanjhot,M,41,SC,RGD,523
S24,Uttar Pradesh,6,Rampur Maniharan,Suresh Kumar,M,39,SC,BMUP,475
S24,Uttar Pradesh,6,Rampur Maniharan,Anju Bala,F,32,SC,BHATARSP,391
S24,Uttar Pradesh,6,Rampur Maniharan,Baby,F,40,SC,KSJP,256
S24,Uttar Pradesh,6,Rampur Maniharan,Km. Lata,F,35,SC,IVD,244
S24,Uttar Pradesh,7,Gangoh,Pradeep Kumar,M,46,GEN,BJP,99446
S24,Uttar Pradesh,7,Gangoh,Nauman Masood,M,47,GEN,INC,61418
S24,Uttar Pradesh,7,Gangoh,Inder Sain,M,51,GEN,SP,47219
S24,Uttar Pradesh,7,Gangoh,Mahipal Singh Majra,M,66,GEN,BSP,44717
S24,Uttar Pradesh,7,Gangoh,Rajnesh Chauhan,M,59,GEN,RLD,1054
S24,Uttar Pradesh,7,Gangoh,NOTA,NOTA,NOTA,NOTA,NOTA,971
S24,Uttar Pradesh,7,Gangoh,Yatendera,M,44,GEN,IND,609
S24,Uttar Pradesh,7,Gangoh,Satnam Singh,M,63,GEN,SARSAMP,579
S24,Uttar Pradesh,7,Gangoh,Kawar Pal,M,52,GEN,IND,526
S24,Uttar Pradesh,7,Gangoh,Vikas Kumar,M,36,GEN,IND,475
S24,Uttar Pradesh,7,Gangoh,Sonu Verma,M,35,GEN,BHATARSP,364
S24,Uttar Pradesh,8,Kairana,Nahid Hasan,M,29,GEN,SP,98830
S24,Uttar Pradesh,8,Kairana,Mriganka Singh,F,57,GEN,BJP,77668
S24,Uttar Pradesh,8,Kairana,Anil Kumar,M,54,GEN,RLD,19992
S24,Uttar Pradesh,8,Kairana,Diwakar Deshwal,M,29,GEN,BSP,6888
S24,Uttar Pradesh,8,Kairana,Maseehulla,M,40,GEN,AIMIM,1365
S24,Uttar Pradesh,8,Kairana,Sarfaraj Khan,M,49,GEN,LD,1127
S24,Uttar Pradesh,8,Kairana,NOTA,NOTA,NOTA,NOTA,NOTA,1060
S24,Uttar Pradesh,8,Kairana,Sethpal,M,49,GEN,IND,623
S24,Uttar Pradesh,8,Kairana,Dharmveer,M,41,GEN,IND,545
S24,Uttar Pradesh,8,Kairana,Vinod Kumar,M,51,GEN,IND,496
S24,Uttar Pradesh,8,Kairana,Sahendra Pal,M,38,GEN,BAVAP,290
S24,Uttar Pradesh,8,Kairana,Sandeep,M,28,GEN,BMUP,250
S24,Uttar Pradesh,9,Thana Bhawan,Suresh Kumar,M,44,GEN,BJP,90995
S24,Uttar Pradesh,9,Thana Bhawan,Abdul Waris Khan,M,36,GEN,BSP,74178
S24,Uttar Pradesh,9,Thana Bhawan,Javed Rao,M,43,GEN,RLD,31275
S24,Uttar Pradesh,9,Thana Bhawan,Sudhir Kumar,M,56,GEN,SP,13480
S24,Uttar Pradesh,9,Thana Bhawan,NOTA,NOTA,NOTA,NOTA,NOTA,883
S24,Uttar Pradesh,9,Thana Bhawan,Mohd Nasir,M,25,GEN,BMUP,561
S24,Uttar Pradesh,9,Thana Bhawan,Rahat Ali,M,37,GEN,IND,378
S24,Uttar Pradesh,9,Thana Bhawan,Sunil,M,44,GEN,IND,318
S24,Uttar Pradesh,9,Thana Bhawan,Sahdev,M,47,GEN,IND,225
S24,Uttar Pradesh,9,Thana Bhawan,Manju,F,32,GEN,IND,210
S24,Uttar Pradesh,9,Thana Bhawan,Parvez Ali,M,43,GEN,IND,188
S24,Uttar Pradesh,10,Shamli,Tejendra Nirwal,M,51,GEN,BJP,70085
S24,Uttar Pradesh,10,Shamli,Pankaj Kumar Malik,M,38,GEN,INC,40365
S24,Uttar Pradesh,10,Shamli,Bijendra Singh,M,44,GEN,RLD,33551
S24,Uttar Pradesh,10,Shamli,Manish Kumar,M,34,GEN,IND,31824
S24,Uttar Pradesh,10,Shamli,Mohammad Islam,M,58,GEN,BSP,17114
S24,Uttar Pradesh,10,Shamli,NOTA,NOTA,NOTA,NOTA,NOTA,901
S24,Uttar Pradesh,10,Shamli,Bilal A,M,27,GEN,PECP,820
S24,Uttar Pradesh,10,Shamli,Sanjeev Kumar,M,40,GEN,IND,379
S24,Uttar Pradesh,10,Shamli,Sanjeev,M,34,GEN,IND,294
S24,Uttar Pradesh,10,Shamli,Mohd. Gufran Kazmi,M,39,GEN,IND,294
S24,Uttar Pradesh,10,Shamli,Arvind Kumar,M,42,SC,BMUP,278
S24,Uttar Pradesh,10,Shamli,Ompal,M,56,SC,BJD(T),233
S24,Uttar Pradesh,10,Shamli,Lokendra Kumar,M,45,GEN,IND,209
S24,Uttar Pradesh,11,Budhana,Umesh Malik,M,51,GEN,BJP,97781
S24,Uttar Pradesh,11,Budhana,Pramod Tyagi,M,62,GEN,SP,84580
S24,Uttar Pradesh,11,Budhana,Saeeda Begam,F,42,GEN,BSP,30034
S24,Uttar Pradesh,11,Budhana,Yograj Singh,M,44,GEN,RLD,23732
S24,Uttar Pradesh,11,Budhana,NOTA,NOTA,NOTA,NOTA,NOTA,1286
S24,Uttar Pradesh,11,Budhana,Shobha Ram,M,65,GEN,IND,699
S24,Uttar Pradesh,11,Budhana,Mohd. Rasheed Kassar,M,39,GEN,IND,666
S24,Uttar Pradesh,11,Budhana,Dinesh Kumar,M,25,SC,NINSHAD,611
S24,Uttar Pradesh,11,Budhana,Jameel,M,63,GEN,NALP,400
S24,Uttar Pradesh,11,Budhana,Manoj,M,39,GEN,RKMP,361
S24,Uttar Pradesh,11,Budhana,Rizwan,M,32,GEN,IND,276
S24,Uttar Pradesh,11,Budhana,Ch. Rajkumar Baliyan,M,58,GEN,IND,222
S24,Uttar Pradesh,11,Budhana,Sumat Pal Kashyap,M,59,GEN,SHS,145
S24,Uttar Pradesh,11,Budhana,Jagapal,M,56,GEN,IND,136
S24,Uttar Pradesh,11,Budhana,Anil,M,53,GEN,IND,106
S24,Uttar Pradesh,11,Budhana,Mohd. Gulafam,M,46,GEN,IND,81
S24,Uttar Pradesh,12,Charthawal,Vijay Kumar Kashyap,M,50,GEN,BJP,82046
S24,Uttar Pradesh,12,Charthawal,Mukesh Kumar Chaudhary,M,42,GEN,SP,58815
S24,Uttar Pradesh,12,Charthawal,Noor Saleem Rana,M,46,GEN,BSP,47704
S24,Uttar Pradesh,12,Charthawal,Salman Zaidi,M,40,GEN,RLD,14442
S24,Uttar Pradesh,12,Charthawal,NOTA,NOTA,NOTA,NOTA,NOTA,1018
S24,Uttar Pradesh,12,Charthawal,Vishal Kumar,M,38,GEN,NINSHAD,975
S24,Uttar Pradesh,12,Charthawal,Amita Singh,F,59,GEN,LD,549
S24,Uttar Pradesh,12,Charthawal,Adesh Kumar,M,48,SC,IND,444
S24,Uttar Pradesh,12,Charthawal,Furakan,M,48,GEN,IND,385
S24,Uttar Pradesh,12,Charthawal,Jaipal Singh Saini,M,66,GEN,JSP,305
S24,Uttar Pradesh,12,Charthawal,Arsad Mansuri,M,36,GEN,ABVCP,281
S24,Uttar Pradesh,13,Purqazi,Pramod Utwal,M,49,SC,BJP,77491
S24,Uttar Pradesh,13,Purqazi,Deepak Kumar,M,60,SC,INC,66238
S24,Uttar Pradesh,13,Purqazi,Anil Kumar,M,42,SC,BSP,46401
S24,Uttar Pradesh,13,Purqazi,Choti,F,43,SC,RLD,8227
S24,Uttar Pradesh,13,Purqazi,Uma Kiran,F,51,SC,SP,2570
S24,Uttar Pradesh,13,Purqazi,NOTA,NOTA,NOTA,NOTA,NOTA,1139
S24,Uttar Pradesh,13,Purqazi,Kavita,F,30,SC,NINSHAD,871
S24,Uttar Pradesh,13,Purqazi,Anil Kumar,M,52,SC,BMUP,579
S24,Uttar Pradesh,13,Purqazi,Manoj Kumar,M,33,SC,IND,298
S24,Uttar Pradesh,13,Purqazi,Mitva Bhanvar,M,41,SC,NALP,260
S24,Uttar Pradesh,13,Purqazi,Aatmaram,M,61,SC,IND,245
S24,Uttar Pradesh,14,Muzaffar Nagar,Kapil Dev Agarwal,M,53,GEN,BJP,97838
S24,Uttar Pradesh,14,Muzaffar Nagar,Gaurav Swarup Bansal,M,47,GEN,SP,87134
S24,Uttar Pradesh,14,Muzaffar Nagar,Rakesh Kumar Sharma,M,45,GEN,BSP,21038
S24,Uttar Pradesh,14,Muzaffar Nagar,Payal Maheshwari,F,29,GEN,RLD,5640
S24,Uttar Pradesh,14,Muzaffar Nagar,NOTA,NOTA,NOTA,NOTA,NOTA,1133
S24,Uttar Pradesh,14,Muzaffar Nagar,Sangita,F,42,GEN,IND,1008
S24,Uttar Pradesh,14,Muzaffar Nagar,Murtaza Salmani,M,27,GEN,CPI,491
S24,Uttar Pradesh,14,Muzaffar Nagar,Shahzama Khan,M,30,GEN,IND,249
S24,Uttar Pradesh,14,Muzaffar Nagar,Zakir Ali Rana,M,55,GEN,IND,240
S24,Uttar Pradesh,14,Muzaffar Nagar,Raj Kishor,M,55,GEN,IND,199
S24,Uttar Pradesh,14,Muzaffar Nagar,Krishan Pal Singh,M,58,GEN,BLOKSP,177
S24,Uttar Pradesh,14,Muzaffar Nagar,Jamshed,M,54,GEN,IND,131
S24,Uttar Pradesh,14,Muzaffar Nagar,Karan Singh Saini,M,48,GEN,JSP,92
S24,Uttar Pradesh,14,Muzaffar Nagar,Reenu Alias Sakshi,F,25,GEN,ABHM,81
S24,Uttar Pradesh,14,Muzaffar Nagar,Babita,F,39,GEN,BRJ,55
S24,Uttar Pradesh,14,Muzaffar Nagar,Sanjay Kumar,M,44,GEN,BJD(T),52
S24,Uttar Pradesh,14,Muzaffar Nagar,Rishi Ram,M,51,GEN,IND,44
S24,Uttar Pradesh,15,Khatauli,Vikram Singh,M,48,GEN,BJP,94771
S24,Uttar Pradesh,15,Khatauli,Chandan Singh Chauhan,M,28,GEN,SP,63397
S24,Uttar Pradesh,15,Khatauli,Shivan Singh Saini,M,33,GEN,BSP,37380
S24,Uttar Pradesh,15,Khatauli,Shahnawaz Rana,M,44,GEN,RLD,12846
S24,Uttar Pradesh,15,Khatauli,Brahm Singh,M,59,GEN,CPI,823
S24,Uttar Pradesh,15,Khatauli,NOTA,NOTA,NOTA,NOTA,NOTA,694
S24,Uttar Pradesh,15,Khatauli,Janardan Sharma,M,64,GEN,HINUP,626
S24,Uttar Pradesh,15,Khatauli,Yajpal,M,61,GEN,IND,598
S24,Uttar Pradesh,15,Khatauli,Surendra Kumar,M,30,GEN,ABHM,332
S24,Uttar Pradesh,15,Khatauli,Adesh,M,29,SC,BBPP,315
S24,Uttar Pradesh,15,Khatauli,Deepak Kumar,M,31,SC,IND,315
S24,Uttar Pradesh,15,Khatauli,Bharatvir,M,47,GEN,IND,312
S24,Uttar Pradesh,15,Khatauli,Aashi Gaur,F,25,GEN,LD,207
S24,Uttar Pradesh,15,Khatauli,Satayveer Singh,M,60,GEN,IND,201
S24,Uttar Pradesh,15,Khatauli,Braj Bhushan,M,49,GEN,BASAPA,148
S24,Uttar Pradesh,15,Khatauli,Maya,F,51,SC,ABVCP,131
S24,Uttar Pradesh,16,Meerapur,Avtar Singh Bhadana,M,60,GEN,BJP,69035
S24,Uttar Pradesh,16,Meerapur,Liyakat Ali,M,65,GEN,SP,68842
S24,Uttar Pradesh,16,Meerapur,Nawazish Alam Khan,M,39,GEN,BSP,39689
S24,Uttar Pradesh,16,Meerapur,Mithleshpal,F,53,GEN,RLD,22751
S24,Uttar Pradesh,16,Meerapur,NOTA,NOTA,NOTA,NOTA,NOTA,1090
S24,Uttar Pradesh,16,Meerapur,Sandeep Kumar,M,29,GEN,NINSHAD,474
S24,Uttar Pradesh,16,Meerapur,Imrana,F,37,GEN,ABVCP,462
S24,Uttar Pradesh,16,Meerapur,Moh. Moosa,M,66,GEN,IND,451
S24,Uttar Pradesh,16,Meerapur,Nabab Ali,M,35,GEN,IND,305
S24,Uttar Pradesh,16,Meerapur,Moh. Jishan,M,36,GEN,BMUP,292
S24,Uttar Pradesh,16,Meerapur,Adesh Kumar,M,52,GEN,IND,238
S24,Uttar Pradesh,16,Meerapur,Manoj Saini,M,44,GEN,SHS,237
S24,Uttar Pradesh,16,Meerapur,Motiram,M,54,GEN,MKUP,200
S24,Uttar Pradesh,16,Meerapur,Dharamveer Singh Saini,M,67,GEN,JSP,174
S24,Uttar Pradesh,16,Meerapur,Anjum Kamal,M,37,GEN,IND,165
S24,Uttar Pradesh,17,Najibabad,Tasleem Ahmad,M,56,GEN,SP,81082
S24,Uttar Pradesh,17,Najibabad,Rajiv Kumar Agarwal,M,52,GEN,BJP,79080
S24,Uttar Pradesh,17,Najibabad,Jameel Ahmad,M,37,GEN,BSP,45070
S24,Uttar Pradesh,17,Najibabad,Leena Singhal,F,44,GEN,RLD,3587
S24,Uttar Pradesh,17,Najibabad,Tazeem Siddiqui,M,31,GEN,AIMIM,2094
S24,Uttar Pradesh,17,Najibabad,NOTA,NOTA,NOTA,NOTA,NOTA,1516
S24,Uttar Pradesh,17,Najibabad,Umesh Kushwaha Dani,M,35,GEN,IND,848
S24,Uttar Pradesh,17,Najibabad,Dhara Singh,M,52,SC,IND,784
S24,Uttar Pradesh,17,Najibabad,Sampurnanand Pandey,M,42,GEN,SAMSAMPA,447
S24,Uttar Pradesh,17,Najibabad,Asarpat Singh,M,49,SC,IND,439
S24,Uttar Pradesh,17,Najibabad,Ashfak Mahigeer,M,48,GEN,ADPT,393
S24,Uttar Pradesh,17,Najibabad,Hemendra,M,46,GEN,BMF,237
S24,Uttar Pradesh,17,Najibabad,Kuldeep,M,27,GEN,BBPP,184
S24,Uttar Pradesh,17,Najibabad,Mohd Umar,M,67,GEN,GKP,175
S24,Uttar Pradesh,18,Nagina,Manoj Kumar Paras,M,50,SC,SP,77145
S24,Uttar Pradesh,18,Nagina,Omwati Devi,F,67,SC,BJP,69178
S24,Uttar Pradesh,18,Nagina,Virendra Pal,M,31,SC,BSP,49693
S24,Uttar Pradesh,18,Nagina,Neelam,F,26,SC,AIMIM,4385
S24,Uttar Pradesh,18,Nagina,Dr. Phool Singh Chaudhary,M,45,SC,PECP,2541
S24,Uttar Pradesh,18,Nagina,Yadram Singh Chandel,M,52,SC,RLD,2113
S24,Uttar Pradesh,18,Nagina,NOTA,NOTA,NOTA,NOTA,NOTA,1431
S24,Uttar Pradesh,18,Nagina,Chandrvir Singh,M,46,SC,IND,685
S24,Uttar Pradesh,18,Nagina,Vijay,M,40,SC,IND,636
S24,Uttar Pradesh,18,Nagina,Manohar,M,67,SC,IND,555
S24,Uttar Pradesh,18,Nagina,Chiranjee Lal,M,54,SC,BLSP,493
S24,Uttar Pradesh,18,Nagina,Jagdish Singh,M,59,SC,IND,449
S24,Uttar Pradesh,18,Nagina,Sarvesh Alias Shabnam,F,40,SC,VIP,287
S24,Uttar Pradesh,18,Nagina,Sapna,F,33,SC,NAAP,171
S24,Uttar Pradesh,18,Nagina,Satendra Kumar,M,28,SC,GKP,141
S24,Uttar Pradesh,19,Barhapur,Sushant Kumar,M,28,GEN,BJP,78744
S24,Uttar Pradesh,19,Barhapur,Husain Ahmad,M,59,GEN,INC,68920
S24,Uttar Pradesh,19,Barhapur,Fahad Yazdani,M,36,GEN,BSP,50684
S24,Uttar Pradesh,19,Barhapur,Dr Indra Dev Singh,M,63,GEN,IND,6190
S24,Uttar Pradesh,19,Barhapur,Radha,F,37,GEN,RLD,3449
S24,Uttar Pradesh,19,Barhapur,Kulveer Singh,M,62,GEN,IND,3164
S24,Uttar Pradesh,19,Barhapur,Nihal Singh,M,70,GEN,BAHAP,1586
S24,Uttar Pradesh,19,Barhapur,Abid Ansari,M,36,GEN,IND,1468
S24,Uttar Pradesh,19,Barhapur,Tahir Husain,M,57,GEN,IND,1110
S24,Uttar Pradesh,19,Barhapur,Nirmal Mishra,M,49,GEN,IND,963
S24,Uttar Pradesh,19,Barhapur,Ajay Kumar,M,36,GEN,GKP,845
S24,Uttar Pradesh,19,Barhapur,Monika Ahlawat,F,32,GEN,IND,748
S24,Uttar Pradesh,19,Barhapur,Rohitash,M,47,GEN,IND,596
S24,Uttar Pradesh,19,Barhapur,Birjesh,M,47,GEN,PECP,562
S24,Uttar Pradesh,19,Barhapur,NOTA,NOTA,NOTA,NOTA,NOTA,556
S24,Uttar Pradesh,19,Barhapur,Chandra Shekhar,M,31,GEN,IND,524
S24,Uttar Pradesh,19,Barhapur,Gajala Tausif,F,31,GEN,IND,409
S24,Uttar Pradesh,19,Barhapur,Jaypal Singh,M,60,GEN,IND,358
S24,Uttar Pradesh,19,Barhapur,Toda Singh,M,68,GEN,BSRD,345
S24,Uttar Pradesh,19,Barhapur,Samlesh Saini,F,58,GEN,BLSP,277
S24,Uttar Pradesh,19,Barhapur,Shailendra Pratap,M,35,GEN,IND,253
S24,Uttar Pradesh,19,Barhapur,Mukul,M,32,GEN,IND,206
S24,Uttar Pradesh,19,Barhapur,Sadhana Singh,F,62,GEN,IND,192
S24,Uttar Pradesh,20,Dhampur,Ashok Kumar Rana,M,57,GEN,BJP,82169
S24,Uttar Pradesh,20,Dhampur,Tha. Mool Chand Chauhan,M,65,GEN,SP,64305
S24,Uttar Pradesh,20,Dhampur,Muhammad Ghazi,M,41,GEN,BSP,42836
S24,Uttar Pradesh,20,Dhampur,NOTA,NOTA,NOTA,NOTA,NOTA,1020
S24,Uttar Pradesh,20,Dhampur,Naimuddin,M,52,GEN,RLD,659
S24,Uttar Pradesh,20,Dhampur,Firasat,M,40,GEN,ANC,519
S24,Uttar Pradesh,20,Dhampur,Kampi,F,32,GEN,BMF,467
S24,Uttar Pradesh,20,Dhampur,Laxman,M,56,GEN,IND,349
S24,Uttar Pradesh,20,Dhampur,Mohd. Danish,M,34,GEN,IND,342
S24,Uttar Pradesh,20,Dhampur,Bhoopendra Kumar,M,45,GEN,AKSP,295
S24,Uttar Pradesh,21,Nehtaur,Omkumar,M,50,SC,BJP,76644
S24,Uttar Pradesh,21,Nehtaur,Munnalal Premi,M,63,SC,INC,53493
S24,Uttar Pradesh,21,Nehtaur,Vivek Singh,M,27,SC,BSP,47059
S24,Uttar Pradesh,21,Nehtaur,Chandrapal Singh,M,55,SC,RLD,6486
S24,Uttar Pradesh,21,Nehtaur,NOTA,NOTA,NOTA,NOTA,NOTA,1273
S24,Uttar Pradesh,21,Nehtaur,Nirmala Devi,F,62,SC,IND,935
S24,Uttar Pradesh,21,Nehtaur,Naipal,M,40,SC,GKP,561
S24,Uttar Pradesh,21,Nehtaur,Jitendra Singh,M,26,SC,IND,479
S24,Uttar Pradesh,21,Nehtaur,Prem Singh,M,65,SC,IND,430
S24,Uttar Pradesh,21,Nehtaur,Gajraj Singh,M,46,SC,IND,302
S24,Uttar Pradesh,21,Nehtaur,Ranjeet Singh,M,42,SC,UPRP,294
S24,Uttar Pradesh,21,Nehtaur,Sunita Singh,F,34,SC,BMF,251
S24,Uttar Pradesh,22,Bijnor,Suchi,F,27,GEN,BJP,105548
S24,Uttar Pradesh,22,Bijnor,Ruchi Vira,F,55,GEN,SP,78267
S24,Uttar Pradesh,22,Bijnor,Rashid Ahmad,M,56,GEN,BSP,49788
S24,Uttar Pradesh,22,Bijnor,Rahul Singh,M,39,GEN,RLD,7799
S24,Uttar Pradesh,22,Bijnor,NOTA,NOTA,NOTA,NOTA,NOTA,1241
S24,Uttar Pradesh,22,Bijnor,Gaurav Kumar Dhiman,M,32,GEN,GKP,830
S24,Uttar Pradesh,22,Bijnor,Rafeeq Ahmad,M,50,GEN,IND,774
S24,Uttar Pradesh,22,Bijnor,Bhupendra Singh,M,52,GEN,BMF,466
S24,Uttar Pradesh,22,Bijnor,Rahul Kumar,M,33,GEN,IND,448
S24,Uttar Pradesh,22,Bijnor,Parvez Aqil,M,47,GEN,AIMF,375
S24,Uttar Pradesh,22,Bijnor,Begraj,M,52,GEN,RMGP,235
S24,Uttar Pradesh,23,Chandpur,Kamlesh Saini,F,50,GEN,BJP,92345
S24,Uttar Pradesh,23,Chandpur,Mohammad Iqbal,M,62,GEN,BSP,56696
S24,Uttar Pradesh,23,Chandpur,Mo. Arshad,M,39,GEN,SP,36531
S24,Uttar Pradesh,23,Chandpur,Sher Baaz Khan,M,41,GEN,INC,15826
S24,Uttar Pradesh,23,Chandpur,Surendra Kumar Verma,M,63,GEN,RLD,11880
S24,Uttar Pradesh,23,Chandpur,Farman,M,38,GEN,PECP,1457
S24,Uttar Pradesh,23,Chandpur,NOTA,NOTA,NOTA,NOTA,NOTA,932
S24,Uttar Pradesh,23,Chandpur,Amar Singh,M,62,GEN,CPM,799
S24,Uttar Pradesh,23,Chandpur,Bhupendra,M,45,GEN,IND,600
S24,Uttar Pradesh,23,Chandpur,Ramcharan,M,61,SC,IND,584
S24,Uttar Pradesh,23,Chandpur,Jagat Singh,M,42,GEN,IND,450
S24,Uttar Pradesh,23,Chandpur,Ilyas,M,70,GEN,IND,384
S24,Uttar Pradesh,24,Noorpur,Lokendra Singh,M,40,GEN,BJP,79172
S24,Uttar Pradesh,24,Noorpur,Naim Ul Hasan,M,47,GEN,SP,66436
