ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_CATEGORY,CANDIDATE_AGE,PARTY,VOTES
S04,Bihar,1,Valmiki Nagar,DHIRENDRA PRATAP SINGH ALIAS RINKU SINGH,M,GEN,35,IND,66860
S04,Bihar,1,Valmiki Nagar,IRSHAD HUSSAIN,M,GEN,39,INC,33280
S04,Bihar,1,Valmiki Nagar,SURENDRA PRASAD,M,GEN,49,BLSP,32855
S04,Bihar,1,Valmiki Nagar,RAJESH SINGH,M,GEN,37,SP,11472
S04,Bihar,1,Valmiki Nagar,ALTAF HUSSAIN,M,GEN,58,BSP,11097
S04,Bihar,1,Valmiki Nagar,DIP NARAYAN MAHATO,M,GEN,70,IND,8355
S04,Bihar,1,Valmiki Nagar,SHYAM NARAYAN PRASAD,M,GEN,55,IND,3196
S04,Bihar,1,Valmiki Nagar,VIRENDRA YADAV,M,GEN,40,IND,2477
S04,Bihar,1,Valmiki Nagar,SURENDRA SINGH,M,GEN,47,IND,2037
S04,Bihar,1,Valmiki Nagar,MAHANTH CHAUDHARY,M,GEN,50,SKLP,1973
S04,Bihar,1,Valmiki Nagar,DHANANJAY PANDEY,M,GEN,33,SHS,1826
S04,Bihar,1,Valmiki Nagar,VISHNUDEO PRASAD YADAV,M,GEN,33,CPI(ML)(L),1466
S04,Bihar,1,Valmiki Nagar,RAJESH KUMAR KEWAT,M,GEN,37,GJDS,1173
S04,Bihar,2,Ramnagar,BHAGIRATHI DEVI,F,SC,65,BJP,82166
S04,Bihar,2,Ramnagar,PURNMASI RAM,M,SC,58,INC,64178
S04,Bihar,2,Ramnagar,SUBODH KUMAR,M,SC,50,NCP,9488
S04,Bihar,2,Ramnagar,RAMKESHWAR RAM,M,SC,38,CPI(ML)(L),3158
S04,Bihar,2,Ramnagar,MANJAY LAL SATYAM,M,SC,34,IND,2769
S04,Bihar,2,Ramnagar,NARESH RAM,M,SC,41,BSP,2531
S04,Bihar,2,Ramnagar,SHANKAR MUSAHAR,M,SC,58,IND,1363
S04,Bihar,2,Ramnagar,VISHAL KUMAR PASHWAN,M,SC,29,IND,1279
S04,Bihar,2,Ramnagar,UDAY RAM,M,SC,36,JAPL,870
S04,Bihar,3,Narkatiaganj,VINAY VARMA,M,GEN,62,INC,57212
S04,Bihar,3,Narkatiaganj,RENU DEVI,F,GEN,34,BJP,41151
S04,Bihar,3,Narkatiaganj,RASHMI VERMA,F,GEN,48,IND,39200
S04,Bihar,3,Narkatiaganj,RAMBHAJU MAHATO,M,GEN,58,IND,2262
S04,Bihar,3,Narkatiaganj,NAUSHAD ALAM,M,GEN,42,BSP,2124
S04,Bihar,3,Narkatiaganj,SHAILESH MISHRA,M,GEN,52,IND,1666
S04,Bihar,3,Narkatiaganj,PREM NARAYAN OJHA,M,GEN,64,SHS,1431
S04,Bihar,3,Narkatiaganj,UMESH YADAW,M,GEN,36,SP,1359
S04,Bihar,3,Narkatiaganj,BHOT CHATURVEDI,M,GEN,62,IND,1076
S04,Bihar,3,Narkatiaganj,RAMESH PASWAN,M,SC,43,IND,1072
S04,Bihar,3,Narkatiaganj,MANISH ALAM,M,GEN,33,NCP,967
S04,Bihar,3,Narkatiaganj,OM SHANTI BABA,M,GEN,51,BED,956
S04,Bihar,3,Narkatiaganj,MUKHTAR MIYAN,M,GEN,45,CPI(ML)(L),799
S04,Bihar,3,Narkatiaganj,VINAY SAH,M,GEN,33,IND,725
S04,Bihar,3,Narkatiaganj,MERAJ AHMAD,M,GEN,39,JDR,432
S04,Bihar,3,Narkatiaganj,NATHU RAVI,M,SC,40,BMUP,399
S04,Bihar,4,Bagaha,RAGHAW SHARAN PANDEY,M,GEN,65,BJP,74476
S04,Bihar,4,Bagaha,BHISHM SAHANI,M,GEN,50,JD(U),66293
S04,Bihar,4,Bagaha,MD. KAMRAN AZIZ,M,GEN,36,BSP,8292
S04,Bihar,4,Bagaha,SAKET KUMAR PATHAK,M,GEN,33,IND,2507
S04,Bihar,4,Bagaha,SHESH NATH CHAUDHARY,M,GEN,36,IND,2463
S04,Bihar,4,Bagaha,MD. AKBAR KHAN,M,GEN,42,JAPL,2355
S04,Bihar,4,Bagaha,PASHUPATINATH GUPTA,M,GEN,51,IND,1874
S04,Bihar,4,Bagaha,BINOD YADAV,M,GEN,43,IND,1493
S04,Bihar,4,Bagaha,ARUN KUMAR PATHAK,M,GEN,39,SHS,1031
S04,Bihar,4,Bagaha,BHOLE NATH YADAV,M,GEN,28,IND,879
S04,Bihar,4,Bagaha,BHIKHARI PRASAD,M,GEN,45,CPI(ML)(L),774
S04,Bihar,4,Bagaha,ATUL KUMAR SHUKLA,M,GEN,25,IND,743
S04,Bihar,4,Bagaha,RADHESHYAM YADAV,M,GEN,46,IND,660
S04,Bihar,4,Bagaha,MAJISTER YADAV,M,GEN,52,SP,486
S04,Bihar,4,Bagaha,AMAR CHAUDHARY,M,GEN,51,JMM,482
S04,Bihar,5,Lauriya,VINAY BIHARI,M,GEN,45,BJP,57351
S04,Bihar,5,Lauriya,RAN KAUSHAL PRATAP SINGH,M,GEN,34,RJD,39778
S04,Bihar,5,Lauriya,SHAMBHU TIWARI,M,GEN,60,IND,20793
S04,Bihar,5,Lauriya,SUNIL KUMAR,M,GEN,42,BSP,8994
S04,Bihar,5,Lauriya,PRADEEP SINGH,M,GEN,51,NCP,3195
S04,Bihar,5,Lauriya,SANTOSH KUMAR RAI,M,GEN,52,IND,2280
S04,Bihar,5,Lauriya,NAVIN KUMAR,M,GEN,40,IND,1908
S04,Bihar,5,Lauriya,RAM BABU KUMAR SANKRITYA,M,GEN,65,CPI,1729
S04,Bihar,5,Lauriya,UMESH YADAV,M,GEN,39,RaJPa,1140
S04,Bihar,5,Lauriya,AJAY KUMAR THAKUR,M,GEN,28,SHS,1126
S04,Bihar,5,Lauriya,RAJU RAM,M,SC,25,SKLP,953
S04,Bihar,6,Nautan,NARAYAN PRASAD,M,GEN,60,BJP,66697
S04,Bihar,6,Nautan,BAIDYANATH PRASAD MAHTO,M,GEN,68,JD(U),52362
S04,Bihar,6,Nautan,RAJ KUMAR PRASAD,M,GEN,32,IND,4287
S04,Bihar,6,Nautan,GALLU CHAUDHARI,M,GEN,61,CPI,4242
S04,Bihar,6,Nautan,SANTOSH CHAUDHARY,M,GEN,27,IND,3995
S04,Bihar,6,Nautan,SHAILESH KUSHAWAHA,M,GEN,39,BSP,3873
S04,Bihar,6,Nautan,PUNYADEV PRASAD,M,GEN,58,IND,2949
S04,Bihar,6,Nautan,NAWAL KISHOR PATHAK,M,GEN,35,SHS,2231
S04,Bihar,6,Nautan,RATAN KUMAR SARKAR,M,GEN,62,IND,1452
S04,Bihar,6,Nautan,SANJAY KUMAR KUSHWAHA,M,GEN,48,SP,1384
S04,Bihar,6,Nautan,SHANKAR CHAUDHARI,M,GEN,62,GJDS,1108
S04,Bihar,6,Nautan,RADHAKRISHNA PRASAD,M,GEN,57,JMM,925
S04,Bihar,6,Nautan,PRIYA RANJAN,M,GEN,45,IND,906
S04,Bihar,6,Nautan,ISLAM,M,GEN,50,IND,870
S04,Bihar,6,Nautan,HAMID ALI,M,GEN,36,RaJPa,660
S04,Bihar,7,Chanpatia,PRAKASH RAI,M,GEN,62,BJP,61304
S04,Bihar,7,Chanpatia,N. N. SAHI,M,GEN,62,JD(U),60840
S04,Bihar,7,Chanpatia,OM PRAKASH KRANTI,M,GEN,50,CPI,10136
S04,Bihar,7,Chanpatia,MANISH KUMAR PRASAD,M,SC,39,IND,6446
S04,Bihar,7,Chanpatia,BASANT SINGH,M,GEN,39,IND,5254
S04,Bihar,7,Chanpatia,MOHAMMAD JAHANGIR,M,GEN,39,BSP,2546
S04,Bihar,7,Chanpatia,MUKTI NATH UPADHYAYA,M,GEN,60,SP,2523
S04,Bihar,7,Chanpatia,SHAMBHU SHARAN SINGH,M,GEN,50,IND,1335
S04,Bihar,7,Chanpatia,MUNNA SINGH,M,GEN,43,IND,1307
S04,Bihar,7,Chanpatia,LATIF MIYAN,M,GEN,45,GaAP,830
S04,Bihar,8,Bettiah,MADAN MOHAN TIWARI,M,GEN,48,INC,66786
S04,Bihar,8,Bettiah,RENU DEVI,F,GEN,52,BJP,64466
S04,Bihar,8,Bettiah,SAMEER HASAN,M,GEN,28,IND,2851
S04,Bihar,8,Bettiah,MOHAMMAD SAIDULLAH,M,GEN,61,CPM,1628
S04,Bihar,8,Bettiah,LAKSHMI RAM,M,SC,60,BSP,1553
S04,Bihar,8,Bettiah,PUNYDEO PRASAD,M,GEN,58,IND,1355
S04,Bihar,8,Bettiah,RAMESH CHANDRA SINHA,M,GEN,52,SHS,1348
S04,Bihar,8,Bettiah,SHAMBHU PRASAD GUPTA,M,GEN,57,SP,1237
S04,Bihar,8,Bettiah,POONAM SINGH ALIAS POONAM SINGH PATEL,F,GEN,44,IND,1178
S04,Bihar,8,Bettiah,AMAR KUMAR KUSHAWAHA,M,GEN,30,IND,717
S04,Bihar,8,Bettiah,ARUN YADAV,M,GEN,33,JAPL,651
S04,Bihar,8,Bettiah,SHRIKANTI DEVI,F,GEN,40,RaJPa,590
S04,Bihar,8,Bettiah,RIZWANULLAH,M,GEN,38,JDR,430
S04,Bihar,8,Bettiah,MOHAMMAD FIROJ,M,GEN,35,GJDS,328
S04,Bihar,8,Bettiah,ARUN KUMAR SRIVASTAVA,M,GEN,49,SKLP,312
S04,Bihar,8,Bettiah,KEDAR PRASAD,M,GEN,56,NJPI,215
S04,Bihar,9,Sikta,KHURSHID URF FIROJ AHMAD,M,GEN,53,JD(U),69870
S04,Bihar,9,Sikta,DILIP VARMA,M,GEN,62,BJP,67035
S04,Bihar,9,Sikta,BIRENDRA PRASAD GUPTA,M,GEN,46,CPI(ML)(L),5639
S04,Bihar,9,Sikta,DHANESH PATEL,M,GEN,48,IND,4043
S04,Bihar,9,Sikta,AJEET KUMAR URF MUNNA SINGH,M,GEN,45,IND,2551
S04,Bihar,9,Sikta,VIKRAM BHAIYA,M,SC,54,BSP,1414
S04,Bihar,9,Sikta,LALGURAD MIYAN,M,GEN,39,IND,1347
S04,Bihar,9,Sikta,AASMA KHATOON,F,GEN,43,JDR,822
S04,Bihar,9,Sikta,PRAMOD SAH,M,GEN,32,IND,804
S04,Bihar,9,Sikta,DHARMESH PRASAD VARMA,M,GEN,70,SP,693
S04,Bihar,9,Sikta,GOPAL DUTTA JHA,M,GEN,71,IND,592
S04,Bihar,9,Sikta,IRSHAD SHEKH,M,GEN,35,RSMD,320
S04,Bihar,10,Raxaul,AJAY KUMAR SINGH,M,GEN,65,BJP,64731
S04,Bihar,10,Raxaul,SURESH KUMAR,M,GEN,30,RJD,61562
S04,Bihar,10,Raxaul,SHYAM BIHARI PRASAD,M,GEN,61,IND,21697
S04,Bihar,10,Raxaul,KAPILDEV RAY,M,GEN,58,SP,3073
S04,Bihar,10,Raxaul,PARMANAND PRASAD,M,GEN,64,GJDS,1952
S04,Bihar,10,Raxaul,CHANDRA KISHOR PAL,M,GEN,33,BSP,1681
S04,Bihar,10,Raxaul,MITHILESH YADAV,M,GEN,42,IND,1481
S04,Bihar,10,Raxaul,DHURENDRA KUMAR,M,GEN,26,IND,1277
S04,Bihar,10,Raxaul,DR GAUTAM KUMAR,M,GEN,28,IND,1205
S04,Bihar,10,Raxaul,NAIYAR ALAM,M,GEN,42,BLRP,613
S04,Bihar,11,Sugauli,RAMCHANDRA SAHNI,M,GEN,72,BJP,62384
S04,Bihar,11,Sugauli,OM PRAKASH CHOUDHARY,M,GEN,39,RJD,54628
S04,Bihar,11,Sugauli,SHASHI BHUSHAN SINGH,M,GEN,56,IND,15004
S04,Bihar,11,Sugauli,RAM GOPAL,M,GEN,63,IND,6950
S04,Bihar,11,Sugauli,RADHA MOHAN SINGH,M,GEN,52,CPI,4335
S04,Bihar,11,Sugauli,MADAN MOHAN YADAV,M,GEN,44,CPM,2666
S04,Bihar,11,Sugauli,MD. HASNAIN,M,GEN,65,RaJPa,1239
S04,Bihar,11,Sugauli,ANURANJAN JHA,M,GEN,38,IND,1177
S04,Bihar,11,Sugauli,MOHAMMAD EAINULLAH,M,GEN,51,IND,1059
S04,Bihar,11,Sugauli,BAIRISTER BAITHA,M,GEN,37,IND,1020
S04,Bihar,11,Sugauli,OMPRAKASH GUPTA,M,GEN,33,BSP,770
S04,Bihar,11,Sugauli,AWADHESH KUMAR,M,GEN,37,IND,733
S04,Bihar,11,Sugauli,ANITA DEVI,F,GEN,51,IND,617
S04,Bihar,11,Sugauli,ANGAD CHAUDHARY,M,GEN,35,IND,390
S04,Bihar,12,Narkatia,SHAMIM AHMAD,M,GEN,43,RJD,75118
S04,Bihar,12,Narkatia,SANT SINGH KUSHWAHA,M,GEN,56,BLSP,55136
S04,Bihar,12,Narkatia,SONU KUMAR,M,GEN,31,IND,12890
S04,Bihar,12,Narkatia,SUNIL KUMAR,M,GEN,43,IND,2750
S04,Bihar,12,Narkatia,DINESH PRASAD,M,GEN,35,CPI(ML)(L),2177
S04,Bihar,12,Narkatia,ANWAR ALAM ANSARI,M,GEN,46,BSP,1991
S04,Bihar,12,Narkatia,REETA DEVI,F,GEN,31,IND,969
S04,Bihar,12,Narkatia,MADAN PRASAD YADAV,M,GEN,52,SP,968
S04,Bihar,12,Narkatia,SHAMBHU SHARAN PRASAD,M,GEN,34,JKNPP,725
S04,Bihar,12,Narkatia,RAHUL KUMAR,M,GEN,26,IND,659
S04,Bihar,12,Narkatia,DEEPAK KUMAR,M,GEN,38,GaAP,623
S04,Bihar,12,Narkatia,ASHOK GUPTA,M,GEN,37,IND,503
S04,Bihar,13,Harsidhi,RAJENDRA KUMAR,M,SC,41,RJD,75203
S04,Bihar,13,Harsidhi,KRISHNANDAN PASWAN,M,SC,51,BJP,64936
S04,Bihar,13,Harsidhi,VIDYA SAGAR ARYA,M,SC,58,CPI,2867
S04,Bihar,13,Harsidhi,AVDHESH RAM,M,SC,29,IND,2138
S04,Bihar,13,Harsidhi,VINDESHWARI RAM,M,SC,38,GJDS,893
S04,Bihar,13,Harsidhi,BINDESHWARI RAM,M,SC,34,BSP,644
S04,Bihar,13,Harsidhi,PARAMILA DEVI,F,SC,45,JKNPP,523
S04,Bihar,13,Harsidhi,ABHISHEK PRAKASH,M,SC,36,SKLP,447
S04,Bihar,14,Govindganj,RAJU TIWARI,M,GEN,45,LJP,74685
S04,Bihar,14,Govindganj,BRAJESH KUMAR,M,GEN,50,INC,46765
S04,Bihar,14,Govindganj,GANESHWAR TIWARI,M,GEN,30,SHS,3058
S04,Bihar,14,Govindganj,PANKAJ KUMAR,M,GEN,25,IND,2481
S04,Bihar,14,Govindganj,RAVINDRA DUBEY,M,GEN,40,BSP,2376
S04,Bihar,14,Govindganj,VIJAY KUMAR,M,GEN,43,IND,2092
S04,Bihar,14,Govindganj,SANJAY KUMAR MISHRA ALIAS BABLU MISHRA,M,GEN,36,AVIRP,1083
S04,Bihar,14,Govindganj,PAPPU GIRI,M,GEN,37,JKNPP,946
S04,Bihar,15,Kesaria,DR. RAJESH KUMAR,M,GEN,41,RJD,62902
S04,Bihar,15,Kesaria,RAJENDRA PRASAD GUPTA,M,GEN,59,BJP,46955
S04,Bihar,15,Kesaria,RAM SARAN PRASAD YADAV,M,GEN,58,CPI,11767
S04,Bihar,15,Kesaria,NEETA SHARMA,F,GEN,43,IND,2617
S04,Bihar,15,Kesaria,UMESH KUMAR SINGH,M,GEN,49,JAPL,1938
S04,Bihar,15,Kesaria,ATIQUE AHMAD KHAN,M,GEN,40,SP,1838
S04,Bihar,15,Kesaria,AWDHESH KUWAR,M,GEN,44,BSP,1794
S04,Bihar,16,Kalyanpur(Purvi Champaran),SACHINDRA PRASAD SINGH,M,GEN,50,BJP,50060
S04,Bihar,16,Kalyanpur(Purvi Champaran),RAZIA KHATOON,F,GEN,62,JD(U),38572
S04,Bihar,16,Kalyanpur(Purvi Champaran),MANOJ KUMAR YADAV,M,GEN,39,SP,26430
S04,Bihar,16,Kalyanpur(Purvi Champaran),RAMAYAN SINGH,M,GEN,59,CPI,4657
S04,Bihar,16,Kalyanpur(Purvi Champaran),PINTU RANI,F,GEN,37,IND,3341
S04,Bihar,16,Kalyanpur(Purvi Champaran),UMESH KUMAR SINGH,M,GEN,40,IND,2243
S04,Bihar,16,Kalyanpur(Purvi Champaran),SURESH MUKHIYA,M,GEN,32,BSP,1793
S04,Bihar,16,Kalyanpur(Purvi Champaran),MAHTAB ALAM,M,GEN,49,AJPR,1454
S04,Bihar,16,Kalyanpur(Purvi Champaran),BRAJESH OJHA,M,GEN,52,SKLP,1393
S04,Bihar,16,Kalyanpur(Purvi Champaran),PRAMOD GIRI,M,GEN,51,GJDS,1320
S04,Bihar,17,Pipra(Purvi Champaran),SHYAMBABU PRASAD YADAV,M,GEN,49,BJP,65552
S04,Bihar,17,Pipra(Purvi Champaran),KRISHAN CHANDRA,M,GEN,59,JD(U),61622
S04,Bihar,17,Pipra(Purvi Champaran),RAJ MANGAL PRASAD,M,GEN,42,CPM,8366
S04,Bihar,17,Pipra(Purvi Champaran),ARUN KUMAR,M,GEN,53,IND,7266
S04,Bihar,17,Pipra(Purvi Champaran),PARSHURAM PANDEY,M,GEN,42,IND,6139
S04,Bihar,17,Pipra(Purvi Champaran),SUBHASH CHANDRA GUPTA,M,GEN,54,NCP,3479
S04,Bihar,17,Pipra(Purvi Champaran),VIKRAM KUMAR,M,GEN,30,IND,3126
S04,Bihar,17,Pipra(Purvi Champaran),SADHU YADAV,M,GEN,41,GJDS,2604
S04,Bihar,17,Pipra(Purvi Champaran),NAGENDRA SAHANI,M,GEN,39,BSP,1847
S04,Bihar,17,Pipra(Purvi Champaran),RAMAYAN PASWAN,M,GEN,45,BKP,1661
S04,Bihar,17,Pipra(Purvi Champaran),RAMADHAR SAH,M,GEN,53,SKLP,1613
S04,Bihar,17,Pipra(Purvi Champaran),BHAGYA NARAYAN PRASAD YADAV,M,GEN,41,SP,1560
S04,Bihar,17,Pipra(Purvi Champaran),PAVAN KUMAR RAY,M,GEN,36,JAPL,1542
S04,Bihar,17,Pipra(Purvi Champaran),ANKUSH KUMAR SINGH,M,GEN,25,RVNP,1398
S04,Bihar,17,Pipra(Purvi Champaran),DAROGA SAH,M,GEN,37,IND,1344
S04,Bihar,17,Pipra(Purvi Champaran),UDAY KUMAR KUSHWAHA,M,GEN,30,IND,1274
S04,Bihar,17,Pipra(Purvi Champaran),NARESH PRASAD SAH,M,GEN,50,ABHKP,649
S04,Bihar,18,Madhuban,RANA RANDHIR,M,GEN,39,BJP,61054
S04,Bihar,18,Madhuban,SHIVAJEE RAI,M,GEN,56,JD(U),44832
S04,Bihar,18,Madhuban,SANTOSH KUMAR MADHUKAR,M,GEN,43,BSP,12366
S04,Bihar,18,Madhuban,BHAGWAN SAH,M,GEN,62,JAPL,4882
S04,Bihar,18,Madhuban,SYEAD MOHAMMAD IMAM,M,GEN,29,IND,2837
S04,Bihar,18,Madhuban,DINESH PRASAD,M,GEN,52,IND,2075
S04,Bihar,18,Madhuban,RAHUL KUMAR,M,GEN,37,IND,1746
S04,Bihar,18,Madhuban,SHASHI RANJAN KUMAR,M,GEN,33,SHS,1658
S04,Bihar,18,Madhuban,SUDHIR KUMAR SINGH,M,GEN,45,CPI,1176
S04,Bihar,18,Madhuban,JAGDISH PRASAD,M,GEN,37,BJKVP,614
S04,Bihar,18,Madhuban,AMJAD KAMAL,M,GEN,28,SP,573
S04,Bihar,18,Madhuban,CHANDIRKA RAY,M,GEN,40,JMM,455
S04,Bihar,19,Motihari,PRAMOD KUMAR,M,GEN,53,BJP,79947
S04,Bihar,19,Motihari,BINOD KUMAR SHRIVASTAVA,M,GEN,54,RJD,61430
S04,Bihar,19,Motihari,MANOJ KUMAR,M,GEN,48,IND,7619
S04,Bihar,19,Motihari,RAVI BHUSHAN PRASAD,M,GEN,39,BSP,6369
S04,Bihar,19,Motihari,HARISHCHANDRA PANDIT,M,GEN,48,AAHPty,2956
S04,Bihar,19,Motihari,ARVIND KUMAR,M,GEN,57,CPM,2242
S04,Bihar,19,Motihari,TRIBENI TIWARI,M,GEN,67,CPI,1905
S04,Bihar,19,Motihari,TAFAJJUL HUSSAIN,M,GEN,37,IND,1570
S04,Bihar,19,Motihari,BIKRAMA SINGH,M,GEN,54,SKLP,976
S04,Bihar,19,Motihari,NEETU SINGH KUSHWAHA,F,GEN,36,JAPL,890
S04,Bihar,20,Chiraia,LAL BABU PRASAD GUPTA,M,GEN,57,BJP,62831
S04,Bihar,20,Chiraia,LAXMI NARAYAN PRASAD YADAV,M,GEN,58,RJD,58457
S04,Bihar,20,Chiraia,AVANEESH KUMAR SINGH,M,GEN,50,SP,12172
S04,Bihar,20,Chiraia,OM PRAKASH,M,GEN,37,BSP,4531
S04,Bihar,20,Chiraia,HIRALAL RAY,M,GEN,39,IND,1754
S04,Bihar,20,Chiraia,ARUN SINGH,M,GEN,36,JAPL,1559
S04,Bihar,20,Chiraia,SATRUDHAN SINGH,M,GEN,43,IND,1327
S04,Bihar,20,Chiraia,RANJIT SAH,M,GEN,45,IND,805
S04,Bihar,20,Chiraia,HARENDRA PRASAD YADAV,M,GEN,36,GJDS,618
S04,Bihar,20,Chiraia,IMTIYAZUL HAQUE,M,GEN,40,IND,608
S04,Bihar,20,Chiraia,DILIP KUMAR,M,GEN,34,IND,516
S04,Bihar,20,Chiraia,VISHAL SINHA,M,GEN,34,SKLP,486
S04,Bihar,21,Dhaka,FAISAL RAHMAN,M,GEN,33,RJD,87458
S04,Bihar,21,Dhaka,PAWAN KUMAR JAISWAL,M,GEN,38,BJP,68261
S04,Bihar,21,Dhaka,RAM PUKAR SINHA,M,GEN,39,IND,20160
S04,Bihar,21,Dhaka,NEK MOHAMMAD,M,GEN,61,NCP,1868
S04,Bihar,21,Dhaka,MANJUR AHMAD,M,GEN,56,IND,1637
S04,Bihar,21,Dhaka,RAMKRIT PASWAN,M,GEN,37,BSP,1434
S04,Bihar,21,Dhaka,VEERCHANDRA PRASAD,M,GEN,33,RPP,985
S04,Bihar,21,Dhaka,PRABHU NARAIN,M,GEN,44,IND,952
S04,Bihar,21,Dhaka,MOHMMAD ALAM,M,GEN,32,GJDS,480
S04,Bihar,21,Dhaka,ANIL KUMAR MEHATA,M,GEN,37,IND,431
S04,Bihar,22,Sheohar,SHARFUDDIN,M,GEN,53,JD(U),44576
S04,Bihar,22,Sheohar,LABHALI ANAND,F,GEN,40,HAMS,44115
S04,Bihar,22,Sheohar,THAKUR RATNAKAR,M,GEN,43,IND,22309
S04,Bihar,22,Sheohar,AJIT KUMAR JHA,M,GEN,50,SP,15891
S04,Bihar,22,Sheohar,MANOJ KUMAR,M,GEN,42,SP(I),3684
S04,Bihar,22,Sheohar,MANOJ UPADHYAY,M,GEN,43,IND,3418
S04,Bihar,22,Sheohar,MO IMAMUDIN,M,GEN,33,BSP,2906
S04,Bihar,22,Sheohar,SANJAY KUMAR,M,GEN,37,IND,2834
S04,Bihar,22,Sheohar,QUAMRUZZAMA,M,GEN,27,GJDS,2370
S04,Bihar,22,Sheohar,MANISHA DEVI,F,GEN,28,IND,2028
S04,Bihar,22,Sheohar,AKHILESH KUMAR SINGH,M,GEN,26,AIFB,1535
S04,Bihar,23,Riga,AMIT KUMAR,M,GEN,38,INC,79217
S04,Bihar,23,Riga,MOTI LAL PRASAD,M,GEN,54,BJP,56361
S04,Bihar,23,Riga,ATUL BIHARI MISHRA,M,GEN,26,CPI,4262
S04,Bihar,23,Riga,BRAJ MOHAN KUMAR,M,GEN,46,IND,3358
S04,Bihar,23,Riga,PRIYATAM PASWAN,M,SC,43,IND,2743
S04,Bihar,23,Riga,UMESH SAH,M,GEN,54,BSP,2635
S04,Bihar,23,Riga,SADA BABU SINGH,M,GEN,35,IND,2613
S04,Bihar,23,Riga,RAMBABU SAH,M,GEN,40,NCP,1488
S04,Bihar,23,Riga,DEVDHARI NISHAD,M,GEN,61,IND,1305
S04,Bihar,23,Riga,THAKUR CHANDAN KUMAR SINGH,M,GEN,31,IND,1240
S04,Bihar,23,Riga,RANDHIR KUMAR,M,GEN,39,IND,1009
S04,Bihar,23,Riga,TAJUDDIN HAIDAR KHAN,M,GEN,43,SP,974
S04,Bihar,23,Riga,MD. ABBAS SEKH,M,GEN,38,IND,796
S04,Bihar,23,Riga,RAM NARESH SAH,M,GEN,51,GJDS,636
S04,Bihar,23,Riga,RAJAN KUMAR,M,GEN,28,ravp,570
S04,Bihar,23,Riga,GONAUR DAS,M,SC,45,LSSP,555
S04,Bihar,23,Riga,RAM VILAS BAITHA,M,SC,69,PBI,500
S04,Bihar,23,Riga,PREM RANJAN KUMAR SINGH,M,GEN,29,BJHP,401
S04,Bihar,24,Bathnaha,DINKAR RAM,M,SC,73,BJP,74763
S04,Bihar,24,Bathnaha,SURENDRA RAM,M,SC,70,INC,54597
S04,Bihar,24,Bathnaha,DEEPLAL PASWAN BAGHELA,M,SC,38,IND,4318
S04,Bihar,24,Bathnaha,SUBODH RAM,M,SC,36,RVNP,3099
S04,Bihar,24,Bathnaha,MANOJ RAM,M,SC,38,BSP,2273
S04,Bihar,24,Bathnaha,SADHU SHARAN DAS,M,SC,45,IND,2151
S04,Bihar,24,Bathnaha,INDAL PASWAN,M,SC,39,BMUP,1763
S04,Bihar,24,Bathnaha,RAMCHANDRA PASWAN,M,SC,57,SP,1131
S04,Bihar,24,Bathnaha,BHOLA RAM,M,SC,45,SKLP,877
S04,Bihar,24,Bathnaha,UMESH RAM,M,SC,29,NJPI,783
S04,Bihar,24,Bathnaha,RAGHVENDRA KUMAR,M,SC,42,RMGP,778
S04,Bihar,24,Bathnaha,KAPIL DEO PASWAN,M,SC,61,JDR,672
S04,Bihar,25,Parihar,GAYTRI DEVI,F,GEN,50,BJP,66388
S04,Bihar,25,Parihar,RAM CHANDRA PURVE,M,GEN,68,RJD,62371
S04,Bihar,25,Parihar,SARITA YADAV,F,GEN,41,JAPL,8005
S04,Bihar,25,Parihar,NILAM YADAV,F,GEN,31,BSP,6794
S04,Bihar,25,Parihar,MOHD. SHAMS SHAHNAWAZ,M,GEN,31,SP,2822
S04,Bihar,25,Parihar,DEVENDRA THAKUR,M,GEN,52,IND,2631
S04,Bihar,25,Parihar,MD. NAZAMUDDIN ANSARI,M,GEN,38,CPI,2405
S04,Bihar,25,Parihar,JAI NARAYAN MAHTO,M,GEN,52,IND,1773
S04,Bihar,25,Parihar,GOPAL KUMAR,M,GEN,33,RVNP,1393
S04,Bihar,25,Parihar,SURENDRA PRASAD GUPTA,M,GEN,45,IND,1294
S04,Bihar,25,Parihar,MD. MAJIBUL RAHMAN,M,GEN,53,JDR,1099
S04,Bihar,25,Parihar,SOGARTH PASWAN,M,SC,63,PBI,1081
S04,Bihar,25,Parihar,MD. MUSTAFA,M,GEN,54,SP(I),733
S04,Bihar,25,Parihar,MD. ASPHAK,M,GEN,60,LSSP,635
S04,Bihar,26,Sursand,SYED ABU DOJANA,M,GEN,50,RJD,52857
S04,Bihar,26,Sursand,AMIT KUMAR,M,GEN,39,IND,29623
S04,Bihar,26,Sursand,PAPPU KUMAR CHAUDHARY,M,GEN,30,IND,15662
S04,Bihar,26,Sursand,SHAHID ALI KHAN,M,GEN,55,HAMS,13954
S04,Bihar,26,Sursand,NAWAL KISHOR RAUT,M,GEN,44,CPI,10342
S04,Bihar,26,Sursand,VIJAY KUMAR,M,GEN,37,IND,6740
S04,Bihar,26,Sursand,JAI NANDAN PRASAD YADAV,M,GEN,57,IND,4301
S04,Bihar,26,Sursand,UMA SHANKAR GUPTA,M,GEN,44,IND,4119
S04,Bihar,26,Sursand,NAWAL MANDAL,M,GEN,38,IND,3297
