ST_CODE,ST_NAME,MONTH,YEAR,DIST_NAME,AC_NO,AC_NAME,AC_TYPE,CAND_NAME,CAND_SEX,CAND_CATEGORY,CAND_AGE,PARTYABBRE,VOTES,POSITION
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,DHIRENDRA PRATAP SINGH ALIAS RINKU SINGH,M,GEN,35,IND,66860,1
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,IRSHAD HUSSAIN,M,GEN,39,INC,33280,2
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,SURENDRA PRASAD,M,GEN,49,BLSP,32855,3
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,RAJESH SINGH,M,GEN,37,SP,11472,4
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,ALTAF HUSSAIN,M,GEN,58,BSP,11097,5
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,DIP NARAYAN MAHATO,M,GEN,70,IND,8355,6
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,None of the Above,NULL,NULL,NULL,NOTA,6767,7
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,SHYAM NARAYAN PRASAD,M,GEN,55,IND,3196,8
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,VIRENDRA YADAV,M,GEN,40,IND,2477,9
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,SURENDRA SINGH,M,GEN,47,IND,2037,10
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,MAHANTH CHAUDHARY,M,GEN,50,SKLP,1973,11
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,DHANANJAY PANDEY,M,GEN,33,SHS,1826,12
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,VISHNUDEO PRASAD YADAV,M,GEN,33,CPI(ML)(L),1466,13
S04,Bihar,11,2015,Paschim Champaran,1,Valmiki Nagar,GEN,RAJESH KUMAR KEWAT,M,GEN,37,GJDS,1173,14
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,BHAGIRATHI DEVI,F,SC,65,BJP,82166,1
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,PURNMASI RAM,M,SC,58,INC,64178,2
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,SUBODH KUMAR,M,SC,50,NCP,9488,3
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,3195,4
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,RAMKESHWAR RAM,M,SC,38,CPI(ML)(L),3158,5
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,MANJAY LAL SATYAM,M,SC,34,IND,2769,6
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,NARESH RAM,M,SC,41,BSP,2531,7
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,SHANKAR MUSAHAR,M,SC,58,IND,1363,8
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,VISHAL KUMAR PASHWAN,M,SC,29,IND,1279,9
S04,Bihar,11,2015,Paschim Champaran,2,Ramnagar (SC),SC,UDAY RAM,M,SC,36,JAPL,870,10
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,VINAY VARMA,M,GEN,62,INC,57212,1
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,RENU DEVI,F,GEN,34,BJP,41151,2
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,RASHMI VERMA,F,GEN,48,IND,39200,3
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,RAMBHAJU MAHATO,M,GEN,58,IND,2262,4
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,NAUSHAD ALAM,M,GEN,42,BSP,2124,5
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,SHAILESH MISHRA,M,GEN,52,IND,1666,6
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,PREM NARAYAN OJHA,M,GEN,64,SHS,1431,7
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,UMESH YADAW,M,GEN,36,SP,1359,8
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,BHOT CHATURVEDI,M,GEN,62,IND,1076,9
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,RAMESH PASWAN,M,SC,43,IND,1072,10
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,MANISH ALAM,M,GEN,33,NCP,967,11
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,OM SHANTI BABA,M,GEN,51,BED,956,12
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,MUKHTAR MIYAN,M,GEN,45,CPI(ML)(L),799,13
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,740,14
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,VINAY SAH,M,GEN,33,IND,725,15
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,MERAJ AHMAD,M,GEN,39,JDR,432,16
S04,Bihar,11,2015,Paschim Champaran,3,Narkatiaganj,GEN,NATHU RAVI,M,SC,40,BMUP,399,17
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,RAGHAW SHARAN PANDEY,M,GEN,65,BJP,74476,1
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,BHISHM SAHANI,M,GEN,50,JD(U),66293,2
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,MD. KAMRAN AZIZ,M,GEN,36,BSP,8292,3
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,None of the Above,NULL,NULL,NULL,NOTA,2753,4
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,SAKET KUMAR PATHAK,M,GEN,33,IND,2507,5
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,SHESH NATH CHAUDHARY,M,GEN,36,IND,2463,6
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,MD. AKBAR KHAN,M,GEN,42,JAPL,2355,7
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,PASHUPATINATH GUPTA,M,GEN,51,IND,1874,8
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,BINOD YADAV,M,GEN,43,IND,1493,9
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,ARUN KUMAR PATHAK,M,GEN,39,SHS,1031,10
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,BHOLE NATH YADAV,M,GEN,28,IND,879,11
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,BHIKHARI PRASAD,M,GEN,45,CPI(ML)(L),774,12
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,ATUL KUMAR SHUKLA,M,GEN,25,IND,743,13
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,RADHESHYAM YADAV,M,GEN,46,IND,660,14
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,MAJISTER YADAV,M,GEN,52,SP,486,15
S04,Bihar,11,2015,Paschim Champaran,4,Bagaha,GEN,AMAR CHAUDHARY,M,GEN,51,JMM,482,16
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,VINAY BIHARI,M,GEN,45,BJP,57351,1
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,RAN KAUSHAL PRATAP SINGH,M,GEN,34,RJD,39778,2
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,SHAMBHU TIWARI,M,GEN,60,IND,20793,3
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,SUNIL KUMAR,M,GEN,42,BSP,8994,4
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,PRADEEP SINGH,M,GEN,51,NCP,3195,5
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,None of the Above,NULL,NULL,NULL,NOTA,2459,6
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,SANTOSH KUMAR RAI,M,GEN,52,IND,2280,7
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,NAVIN KUMAR,M,GEN,40,IND,1908,8
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,RAM BABU KUMAR SANKRITYA,M,GEN,65,CPI,1729,9
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,UMESH YADAV,M,GEN,39,RaJPa,1140,10
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,AJAY KUMAR THAKUR,M,GEN,28,SHS,1126,11
S04,Bihar,11,2015,Paschim Champaran,5,Lauriya,GEN,RAJU RAM,M,SC,25,SKLP,953,12
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,NARAYAN PRASAD,M,GEN,60,BJP,66697,1
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,BAIDYANATH PRASAD MAHTO,M,GEN,68,JD(U),52362,2
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,RAJ KUMAR PRASAD,M,GEN,32,IND,4287,3
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,GALLU CHAUDHARI,M,GEN,61,CPI,4242,4
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,SANTOSH CHAUDHARY,M,GEN,27,IND,3995,5
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,SHAILESH KUSHAWAHA,M,GEN,39,BSP,3873,6
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,PUNYADEV PRASAD,M,GEN,58,IND,2949,7
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,None of the Above,NULL,NULL,NULL,NOTA,2438,8
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,NAWAL KISHOR PATHAK,M,GEN,35,SHS,2231,9
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,RATAN KUMAR SARKAR,M,GEN,62,IND,1452,10
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,SANJAY KUMAR KUSHWAHA,M,GEN,48,SP,1384,11
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,SHANKAR CHAUDHARI,M,GEN,62,GJDS,1108,12
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,RADHAKRISHNA PRASAD,M,GEN,57,JMM,925,13
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,PRIYA RANJAN,M,GEN,45,IND,906,14
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,ISLAM,M,GEN,50,IND,870,15
S04,Bihar,11,2015,Paschim Champaran,6,Nautan,GEN,HAMID ALI,M,GEN,36,RaJPa,660,16
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,PRAKASH RAI,M,GEN,62,BJP,61304,1
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,N. N. SAHI,M,GEN,62,JD(U),60840,2
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,OM PRAKASH KRANTI,M,GEN,50,CPI,10136,3
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,MANISH KUMAR PRASAD,M,SC,39,IND,6446,4
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,BASANT SINGH,M,GEN,39,IND,5254,5
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,None of the Above,NULL,NULL,NULL,NOTA,4506,6
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,MOHAMMAD JAHANGIR,M,GEN,39,BSP,2546,7
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,MUKTI NATH UPADHYAYA,M,GEN,60,SP,2523,8
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,SHAMBHU SHARAN SINGH,M,GEN,50,IND,1335,9
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,MUNNA SINGH,M,GEN,43,IND,1307,10
S04,Bihar,11,2015,Paschim Champaran,7,Chanpatia,GEN,LATIF MIYAN,M,GEN,45,GaAP,830,11
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,MADAN MOHAN TIWARI,M,GEN,48,INC,66786,1
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,RENU DEVI,F,GEN,52,BJP,64466,2
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,SAMEER HASAN,M,GEN,28,IND,2851,3
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,None of the Above,NULL,NULL,NULL,NOTA,1918,4
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,MOHAMMAD SAIDULLAH,M,GEN,61,CPM,1628,5
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,LAKSHMI RAM,M,SC,60,BSP,1553,6
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,PUNYDEO PRASAD,M,GEN,58,IND,1355,7
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,RAMESH CHANDRA SINHA,M,GEN,52,SHS,1348,8
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,SHAMBHU PRASAD GUPTA,M,GEN,57,SP,1237,9
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,POONAM SINGH ALIAS POONAM SINGH PATEL,F,GEN,44,IND,1178,10
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,AMAR KUMAR KUSHAWAHA,M,GEN,30,IND,717,11
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,ARUN YADAV,M,GEN,33,JAPL,651,12
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,SHRIKANTI DEVI,F,GEN,40,RaJPa,590,13
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,RIZWANULLAH,M,GEN,38,JDR,430,14
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,MOHAMMAD FIROJ,M,GEN,35,GJDS,328,15
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,ARUN KUMAR SRIVASTAVA,M,GEN,49,SKLP,312,16
S04,Bihar,11,2015,Paschim Champaran,8,Bettiah,GEN,KEDAR PRASAD,M,GEN,56,NJPI,215,17
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,KHURSHID URF FIROJ AHMAD,M,GEN,53,JD(U),69870,1
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,DILIP VARMA,M,GEN,62,BJP,67035,2
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,BIRENDRA PRASAD GUPTA,M,GEN,46,CPI(ML)(L),5639,3
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,None of the Above,NULL,NULL,NULL,NOTA,5579,4
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,DHANESH PATEL,M,GEN,48,IND,4043,5
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,AJEET KUMAR URF MUNNA SINGH,M,GEN,45,IND,2551,6
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,VIKRAM BHAIYA,M,SC,54,BSP,1414,7
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,LALGURAD MIYAN,M,GEN,39,IND,1347,8
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,AASMA KHATOON,F,GEN,43,JDR,822,9
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,PRAMOD SAH,M,GEN,32,IND,804,10
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,DHARMESH PRASAD VARMA,M,GEN,70,SP,693,11
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,GOPAL DUTTA JHA,M,GEN,71,IND,592,12
S04,Bihar,11,2015,Paschim Champaran,9,Sikta,GEN,IRSHAD SHEKH,M,GEN,35,RSMD,320,13
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,AJAY KUMAR SINGH,M,GEN,65,BJP,64731,1
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,SURESH KUMAR,M,GEN,30,RJD,61562,2
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,SHYAM BIHARI PRASAD,M,GEN,61,IND,21697,3
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,None of the Above,NULL,NULL,NULL,NOTA,3310,4
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,KAPILDEV RAY,M,GEN,58,SP,3073,5
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,PARMANAND PRASAD,M,GEN,64,GJDS,1952,6
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,CHANDRA KISHOR PAL,M,GEN,33,BSP,1681,7
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,MITHILESH YADAV,M,GEN,42,IND,1481,8
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,DHURENDRA KUMAR,M,GEN,26,IND,1277,9
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,DR GAUTAM KUMAR,M,GEN,28,IND,1205,10
S04,Bihar,11,2015,Purvi Champaran,10,Raxaul,GEN,NAIYAR ALAM,M,GEN,42,BLRP,613,11
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,RAMCHANDRA SAHNI,M,GEN,72,BJP,62384,1
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,OM PRAKASH CHOUDHARY,M,GEN,39,RJD,54628,2
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,SHASHI BHUSHAN SINGH,M,GEN,56,IND,15004,3
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,RAM GOPAL,M,GEN,63,IND,6950,4
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,RADHA MOHAN SINGH,M,GEN,52,CPI,4335,5
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,MADAN MOHAN YADAV,M,GEN,44,CPM,2666,6
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,None of the Above,NULL,NULL,NULL,NOTA,2523,7
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,MD. HASNAIN ''''AZAD'''',M,GEN,65,RaJPa,1239,8
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,ANURANJAN JHA,M,GEN,38,IND,1177,9
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,MOHAMMAD EAINULLAH,M,GEN,51,IND,1059,10
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,BAIRISTER BAITHA,M,GEN,37,IND,1020,11
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,OMPRAKASH GUPTA,M,GEN,33,BSP,770,12
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,AWADHESH KUMAR,M,GEN,37,IND,733,13
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,ANITA DEVI,F,GEN,51,IND,617,14
S04,Bihar,11,2015,Purvi Champaran,11,Sugauli,GEN,ANGAD CHAUDHARY,M,GEN,35,IND,390,15
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,SHAMIM AHMAD,M,GEN,43,RJD,75118,1
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,SANT SINGH KUSHWAHA,M,GEN,56,BLSP,55136,2
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,SONU KUMAR,M,GEN,31,IND,12890,3
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,None of the Above,NULL,NULL,NULL,NOTA,8938,4
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,SUNIL KUMAR,M,GEN,43,IND,2750,5
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,DINESH PRASAD,M,GEN,35,CPI(ML)(L),2177,6
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,ANWAR ALAM ANSARI,M,GEN,46,BSP,1991,7
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,REETA DEVI,F,GEN,31,IND,969,8
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,MADAN PRASAD YADAV,M,GEN,52,SP,968,9
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,SHAMBHU SHARAN PRASAD,M,GEN,34,JKNPP,725,10
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,RAHUL KUMAR,M,GEN,26,IND,659,11
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,DEEPAK KUMAR,M,GEN,38,GaAP,623,12
S04,Bihar,11,2015,Purvi Champaran,12,Narkatia,GEN,ASHOK GUPTA,M,GEN,37,IND,503,13
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,RAJENDRA KUMAR,M,SC,41,RJD,75203,1
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,KRISHNANDAN PASWAN,M,SC,51,BJP,64936,2
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,None of the Above,NULL,NULL,NULL,NOTA,3133,3
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,VIDYA SAGAR ARYA,M,SC,58,CPI,2867,4
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,AVDHESH RAM,M,SC,29,IND,2138,5
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,VINDESHWARI RAM,M,SC,38,GJDS,893,6
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,BINDESHWARI RAM,M,SC,34,BSP,644,7
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,PARAMILA DEVI,F,SC,45,JKNPP,523,8
S04,Bihar,11,2015,Purvi Champaran,13,Harsidhi (SC),SC,ABHISHEK PRAKASH,M,SC,36,SKLP,447,9
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,RAJU TIWARI,M,GEN,45,LJP,74685,1
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,BRAJESH KUMAR,M,GEN,50,INC,46765,2
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,None of the Above,NULL,NULL,NULL,NOTA,3441,3
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,GANESHWAR TIWARI,M,GEN,30,SHS,3058,4
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,PANKAJ KUMAR,M,GEN,25,IND,2481,5
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,RAVINDRA DUBEY,M,GEN,40,BSP,2376,6
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,VIJAY KUMAR,M,GEN,43,IND,2092,7
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,SANJAY KUMAR MISHRA ALIAS BABLU MISHRA,M,GEN,36,AVIRP,1083,8
S04,Bihar,11,2015,Purvi Champaran,14,Govindganj,GEN,PAPPU GIRI,M,GEN,37,JKNPP,946,9
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,DR. RAJESH KUMAR,M,GEN,41,RJD,62902,1
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,RAJENDRA PRASAD GUPTA,M,GEN,59,BJP,46955,2
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,RAM SARAN PRASAD YADAV,M,GEN,58,CPI,11767,3
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,NEETA SHARMA,F,GEN,43,IND,2617,4
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,None of the Above,NULL,NULL,NULL,NOTA,2479,5
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,UMESH KUMAR SINGH,M,GEN,49,JAPL,1938,6
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,ATIQUE AHMAD KHAN,M,GEN,40,SP,1838,7
S04,Bihar,11,2015,Purvi Champaran,15,Kesaria,GEN,AWDHESH KUWAR,M,GEN,44,BSP,1794,8
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,SACHINDRA PRASAD SINGH,M,GEN,50,BJP,50060,1
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,RAZIA KHATOON,F,GEN,62,JD(U),38572,2
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,MANOJ KUMAR YADAV,M,GEN,39,SP,26430,3
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,RAMAYAN SINGH,M,GEN,59,CPI,4657,4
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,None of the Above,NULL,NULL,NULL,NOTA,4260,5
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,PINTU RANI,F,GEN,37,IND,3341,6
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,UMESH KUMAR SINGH,M,GEN,40,IND,2243,7
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,SURESH MUKHIYA,M,GEN,32,BSP,1793,8
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,MAHTAB ALAM,M,GEN,49,AJPR,1454,9
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,BRAJESH OJHA,M,GEN,52,SKLP,1393,10
S04,Bihar,11,2015,Purvi Champaran,16,Kalyanpur,GEN,PRAMOD GIRI,M,GEN,51,GJDS,1320,11
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,SHYAMBABU PRASAD YADAV,M,GEN,49,BJP,65552,1
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,KRISHAN CHANDRA,M,GEN,59,JD(U),61622,2
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,RAJ MANGAL PRASAD,M,GEN,42,CPM,8366,3
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,ARUN KUMAR,M,GEN,53,IND,7266,4
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,PARSHURAM PANDEY,M,GEN,42,IND,6139,5
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,SUBHASH CHANDRA GUPTA,M,GEN,54,NCP,3479,6
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,VIKRAM KUMAR,M,GEN,30,IND,3126,7
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,SADHU YADAV,M,GEN,41,GJDS,2604,8
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,NAGENDRA SAHANI,M,GEN,39,BSP,1847,9
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,RAMAYAN PASWAN,M,GEN,45,BKP,1661,10
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,RAMADHAR SAH,M,GEN,53,SKLP,1613,11
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,BHAGYA NARAYAN PRASAD YADAV,M,GEN,41,SP,1560,12
S04,Bihar,11,2015,Purvi Champaran,17,Pipra,GEN,PAVAN KUMAR RAY,M,GEN,36,JAPL,1542,13
