ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_CATEGORY,CANDIDATE_AGE,PARTY,VOTES
S03,Assam,4,Karimganj South,SIPRA GOON,F,GEN,47,BJP,11861
S03,Assam,4,Karimganj South,MONARUL HAQUE,M,GEN,28,IND,815
S03,Assam,4,Karimganj South,MOSUD AHMED,M,GEN,41,IND,592
S03,Assam,4,Karimganj South,AZIR UDDIN,M,GEN,43,IND,391
S03,Assam,4,Karimganj South,MOIN UDDIN,M,GEN,44,IND,366
S03,Assam,4,Karimganj South,MAYNUL HAQUE,M,GEN,40,IND,265
S03,Assam,4,Karimganj South,SUFIAN AHMED,M,GEN,44,IND,264
S03,Assam,4,Karimganj South,BILAL UDDIN,M,GEN,41,IND,242
S03,Assam,4,Karimganj South,TAJ MD KAMAL UDDIN KHAN,M,GEN,33,IND,212
S03,Assam,4,Karimganj South,JAMAL AHMED,M,GEN,35,IND,199
S03,Assam,4,Karimganj South,ABDUL HAMID,M,GEN,42,IND,159
S03,Assam,4,Karimganj South,AHMED ALI,M,GEN,33,IND,157
S03,Assam,4,Karimganj South,ABU BARKAT NIZAM UDDIN AHMED,M,GEN,50,IND,150
S03,Assam,4,Karimganj South,MUKTAR HUSSAIN,M,GEN,25,IND,122
S03,Assam,4,Karimganj South,SAD UDDIN,M,GEN,53,IND,106
S03,Assam,4,Karimganj South,SAHAJAN AHMED,M,GEN,38,IND,105
S03,Assam,4,Karimganj South,QUAMRUL ISLAM,M,GEN,35,IND,98
S03,Assam,4,Karimganj South,SARIF UDDIN,M,GEN,36,IND,97
S03,Assam,4,Karimganj South,FAIZUL HAQUE,M,GEN,25,IND,95
S03,Assam,4,Karimganj South,KABIR UDDIN,M,GEN,39,IND,90
S03,Assam,4,Karimganj South,SALIM UDDIN,M,GEN,30,IND,80
S03,Assam,4,Karimganj South,SABIR AHMED,M,GEN,27,IND,56
S03,Assam,4,Karimganj South,RAJIB DAS,M,GEN,34,IND,43
S03,Assam,5,Badarpur,JAMAL UDDIN AHMED,M,GEN,61,INC,38266
S03,Assam,5,Badarpur,ABDUL AZIZ,M,GEN,48,AIUDF,36178
S03,Assam,5,Badarpur,DIPAK DEB,M,GEN,50,BJP,35694
S03,Assam,5,Badarpur,SAZIDUL HOQUE,M,GEN,31,IND,418
S03,Assam,5,Badarpur,KAMRUL ISLAM,M,GEN,29,SP,303
S03,Assam,5,Badarpur,SUBODH SUKLABAIDYA,M,SC,50,IND,295
S03,Assam,5,Badarpur,OLIOUR RAHAMAN TAPADAR,M,GEN,43,IND,168
S03,Assam,5,Badarpur,SOLMON SHAIKH,M,GEN,33,IND,147
S03,Assam,5,Badarpur,ABDUS SUKKUR BEIG,M,GEN,41,IND,142
S03,Assam,5,Badarpur,KHASRUZZAMAN TALUKDAR,M,GEN,26,IND,132
S03,Assam,5,Badarpur,ANAM UDDIN,M,GEN,36,IND,101
S03,Assam,5,Badarpur,BINOY NAMASUDRA,M,GEN,54,IND,79
S03,Assam,6,Hailakandi,ANWAR HUSSAIN LASKAR,M,GEN,45,AIUDF,41647
S03,Assam,6,Hailakandi,SOUMYAJIT DUTTA CHOUDHURY,M,GEN,38,BJP,39039
S03,Assam,6,Hailakandi,ZAKIR HUSSAIN LASKAR,M,GEN,45,IND,15633
S03,Assam,6,Hailakandi,ANAM UDDIN LASKAR,M,GEN,45,INC,9287
S03,Assam,6,Hailakandi,HAJI SALIM UDDIN BARBHUIYA,M,GEN,58,IND,1119
S03,Assam,6,Hailakandi,PREMRAJ GOALA,M,GEN,49,IND,1104
S03,Assam,6,Hailakandi,SAMIR UDDIN LASKAR,M,GEN,63,SP,602
S03,Assam,6,Hailakandi,FAKRUL ALAM MAZARBHUIYA,M,GEN,32,IND,579
S03,Assam,6,Hailakandi,ALI HUSSAIN  MIRA,M,GEN,33,IND,430
S03,Assam,6,Hailakandi,NIREN DAS,M,SC,36,IND,376
S03,Assam,6,Hailakandi,AJIT KUMAR PAUL,M,GEN,73,NCP,372
S03,Assam,6,Hailakandi,LUTFUR RAHMAN LASKAR,M,GEN,42,IND,366
S03,Assam,6,Hailakandi,AMIT KUMAR DEB,M,GEN,28,IND,363
S03,Assam,6,Hailakandi,MITUZZAMAN LASKAR,M,GEN,36,IND,244
S03,Assam,6,Hailakandi,PARBEJ KHASRU LASKAR,M,GEN,37,IND,228
S03,Assam,6,Hailakandi,AMAR CHAND BHOWMIK,M,GEN,52,IND,211
S03,Assam,6,Hailakandi,BURHAN UDDIN BARBHUIYA,M,GEN,32,IND,199
S03,Assam,6,Hailakandi,SAHARUZZAMAN LASKAR,M,GEN,40,IND,180
S03,Assam,6,Hailakandi,ABUL HUSSAIN BARBHUIYA,M,GEN,28,IND,176
S03,Assam,6,Hailakandi,SUSHIL PAUL,M,GEN,55,SUCI,163
S03,Assam,6,Hailakandi,ADHIR CHANDA,M,GEN,48,IND,158
S03,Assam,6,Hailakandi,AJAY KUMAR ROY,M,SC,34,IND,122
S03,Assam,6,Hailakandi,SANKAR CHAKROBARTY,M,GEN,39,IND,114
S03,Assam,7,Katlicherra,SUZAM UDDIN LASKAR,M,GEN,49,AIUDF,50676
S03,Assam,7,Katlicherra,GAUTAM ROY,M,GEN,68,INC,35592
S03,Assam,7,Katlicherra,RAJ KUMAR DAS,M,GEN,51,BJP,32164
S03,Assam,7,Katlicherra,MULNEILAL HRANGKHOL,M,GEN,40,NCP,898
S03,Assam,7,Katlicherra,SUZAM UDDIN LASKAR,M,GEN,26,IND,782
S03,Assam,7,Katlicherra,ANIL NATH,M,GEN,55,SP,755
S03,Assam,7,Katlicherra,BHASKAR DEB,M,GEN,35,IND,661
S03,Assam,7,Katlicherra,BACHCHU PAUL,M,GEN,38,IND,567
S03,Assam,7,Katlicherra,MINNOTULLA CHOUDHURY,M,GEN,28,IND,429
S03,Assam,7,Katlicherra,MOHAN DEB,M,GEN,26,IND,383
S03,Assam,7,Katlicherra,ASHIK AHMED LASKAR,M,GEN,26,IND,364
S03,Assam,7,Katlicherra,BAPPA PURKAYASTHA,M,SC,38,IND,329
S03,Assam,7,Katlicherra,NOROKANTO DAS,M,GEN,46,IND,300
S03,Assam,8,Algapur,NIZAM UDDIN CHOUDHURY,M,GEN,43,AIUDF,50531
S03,Assam,8,Algapur,KAUSHIK RAI,M,GEN,39,BJP,32777
S03,Assam,8,Algapur,RAHUL ROY,M,GEN,41,INC,25927
S03,Assam,8,Algapur,MEHNAZ SAHID CHOUDHURY,F,GEN,26,AGP,5822
S03,Assam,8,Algapur,SAHIDUL ISLAM LASKAR,M,GEN,32,SP,585
S03,Assam,8,Algapur,AHMED HUSSAIN LASKAR,M,GEN,25,IND,509
S03,Assam,8,Algapur,RUPU DEB,M,GEN,34,IND,475
S03,Assam,8,Algapur,RAJU DAS,M,GEN,40,IND,475
S03,Assam,8,Algapur,SAMIN AHMED CHOUDHURY,M,GEN,34,IND,461
S03,Assam,8,Algapur,AHMED KARIM BARBHUIYA,M,GEN,38,IND,260
S03,Assam,8,Algapur,IMADUL ISLAM LASKAR,M,GEN,42,IND,229
S03,Assam,8,Algapur,BINAYAK DEB,M,GEN,27,IND,222
S03,Assam,8,Algapur,KAZI MUZAKKIR HUSSAIN,M,GEN,33,IND,179
S03,Assam,8,Algapur,SALEH AHMED MAZUMDER,M,GEN,30,IND,173
S03,Assam,9,Silchar,DILIP KUMAR PAUL,M,GEN,60,BJP,94787
S03,Assam,9,Silchar,BITHIKA DEV,F,GEN,80,INC,54867
S03,Assam,9,Silchar,SUPRIYA BHATTACHARJEE,M,GEN,57,CPM,1961
S03,Assam,9,Silchar,SHUVADIP DATTA,M,GEN,50,IND,657
S03,Assam,9,Silchar,RITA MAZUMDER,F,GEN,41,IND,526
S03,Assam,9,Silchar,IMDAD HUSSAIN LASKAR,M,GEN,42,IND,512
S03,Assam,9,Silchar,SAHIN AHMED CHOUDHURY,M,GEN,38,SP,332
S03,Assam,9,Silchar,PRADIP KUMAR DEB,M,GEN,62,SUCI,324
S03,Assam,9,Silchar,BIJU CHANDA,M,GEN,35,IND,318
S03,Assam,9,Silchar,KHAIRUL ALAM BARBHUIYA,M,GEN,61,IND,270
S03,Assam,9,Silchar,BROJALAL DAS,M,SC,38,IND,232
S03,Assam,9,Silchar,ASCHAM UDDIN LASKAR,M,GEN,45,IND,211
S03,Assam,9,Silchar,NILOM SANJIB SARMAH,M,GEN,32,BGanP,199
S03,Assam,9,Silchar,MONILAL DAS,M,SC,40,IND,158
S03,Assam,9,Silchar,ASHIM KUMAR DAS,M,SC,31,IND,97
S03,Assam,10,Sonai,AMINUL HAQUE LASKAR,M,GEN,50,BJP,44236
S03,Assam,10,Sonai,ANAMUL HAQUE,M,GEN,66,INC,36683
S03,Assam,10,Sonai,KARIM UDDIN BARBHUIYA,M,GEN,46,AIUDF,32109
S03,Assam,10,Sonai,IBUNGOBI SINGHA,M,GEN,42,IND,2987
S03,Assam,10,Sonai,ANWAR HUSSAIN LASKAR,M,GEN,54,IND,2408
S03,Assam,10,Sonai,SANJIB KUMAR DAS,M,GEN,39,IND,943
S03,Assam,10,Sonai,SANTOSH DAS,M,SC,38,IND,598
S03,Assam,10,Sonai,REJAUL ISLAM BARBHUIYA,M,GEN,32,IND,579
S03,Assam,10,Sonai,PRANESH NATH,M,GEN,46,LJP,522
S03,Assam,10,Sonai,JAWAHAR LAL GOALA,M,GEN,67,IND,401
S03,Assam,10,Sonai,MANINDRA CHANDRA DAS,M,SC,62,SP,401
S03,Assam,10,Sonai,MAKSUS AHMED LASKAR,M,GEN,34,IND,306
S03,Assam,11,Dholai,PARIMAL SUKLABAIDYA,M,SC,58,BJP,68694
S03,Assam,11,Dholai,GIRINDRA MALLIK,M,SC,77,INC,41857
S03,Assam,11,Dholai,LALTA PROSAD MALA,M,SC,61,AIUDF,13382
S03,Assam,11,Dholai,GOUR CHANDRA DAS,M,SC,31,SUCI,1146
S03,Assam,11,Dholai,NIHAR RANJAN DAS,M,SC,43,IND,1114
S03,Assam,12,Udharbond,MIHIR KANTI SHOME,M,GEN,49,BJP,54204
S03,Assam,12,Udharbond,AJIT SINGH,M,GEN,55,INC,45598
S03,Assam,12,Udharbond,LIAKAT ALI LASKAR,M,GEN,56,AIUDF,8715
S03,Assam,12,Udharbond,SADIK HUSSAIN BARLASKAR,M,GEN,41,IND,882
S03,Assam,12,Udharbond,APARNA TEWARI,F,GEN,48,SP,542
S03,Assam,12,Udharbond,MOINUL HOQUE LASKAR,M,GEN,47,IND,474
S03,Assam,13,Lakhipur,RAJDEEP GOALA,M,GEN,31,INC,60135
S03,Assam,13,Lakhipur,THOIBA SINGHA,M,GEN,41,BJP,35768
S03,Assam,13,Lakhipur,LALTHOMLIEN HMAR,M,GEN,37,JD(U),8923
S03,Assam,13,Lakhipur,JOY SINGH CHATRI,M,GEN,56,SUCI,1346
S03,Assam,13,Lakhipur,SANJAY KUMAR THAKUR,M,GEN,42,IND,741
S03,Assam,13,Lakhipur,AJMUL HUSSAIN LASKAR,M,GEN,48,IND,660
S03,Assam,13,Lakhipur,UJJAL DHUBI,M,SC,29,IND,456
S03,Assam,14,Barkhola,KISHOR NATH,M,GEN,51,BJP,36482
S03,Assam,14,Barkhola,MISBAHUL ISLAM LASKAR,M,GEN,60,IND,36440
S03,Assam,14,Barkhola,DR. RUMI NATH,F,GEN,36,INC,21946
S03,Assam,14,Barkhola,JAHURUL ISLAM BARBHUIYA,M,GEN,33,AIUDF,4051
S03,Assam,14,Barkhola,CHUNILAL BHATTACHARJEE,M,GEN,74,CPM,2438
S03,Assam,14,Barkhola,BADRUL ISLAM MAZUMDER,M,GEN,40,IND,619
S03,Assam,14,Barkhola,ANAM UDDIN MAZUMDER,M,GEN,40,IND,473
S03,Assam,14,Barkhola,NAZMUL HOQUE LASKAR,M,GEN,45,IND,464
S03,Assam,15,Katigora,AMAR CHAND JAIN,M,GEN,59,BJP,59764
S03,Assam,15,Katigora,KHALIL UDDIN MAZUMDER,M,GEN,37,AIUDF,50956
S03,Assam,15,Katigora,ATAUR RAHMAN MAZARBHUIYA,M,GEN,63,INC,16418
S03,Assam,15,Katigora,TRAYABASHI DAS,M,SC,41,IND,1949
S03,Assam,15,Katigora,MOINUL HOQUE,M,GEN,61,CPI,1372
S03,Assam,15,Katigora,SAMUJJAL DAS,M,GEN,25,IND,906
S03,Assam,15,Katigora,HANIF ALOM MAZARBHUIYA,M,GEN,32,IND,826
S03,Assam,15,Katigora,ALA UDDIN CHOUDHURY,M,GEN,64,SP,552
S03,Assam,15,Katigora,SALEH AHMED TALUKDAR,M,GEN,28,IND,541
S03,Assam,15,Katigora,ARUN KARMAKAR,M,GEN,48,IND,425
S03,Assam,15,Katigora,RAFIQUE UZZAMAN LASKAR,M,GEN,51,IND,356
S03,Assam,15,Katigora,MAHENDRA SINHA,M,GEN,46,IND,284
S03,Assam,15,Katigora,SUJATA SINHA,F,GEN,37,JnCP,273
S03,Assam,15,Katigora,DIPAK LAL DAS,M,SC,58,IND,184
S03,Assam,16,Haflong,BIR BHADRA HAGJER,M,ST,65,BJP,52037
S03,Assam,16,Haflong,NIRMAL LANGTHASA,M,ST,42,INC,43731
S03,Assam,16,Haflong,MAYASING DAULAGUPU,M,ST,62,IND,2893
S03,Assam,16,Haflong,NEIKHOL HAOLAI CHANGSAN,F,ST,42,AIUDF,2723
S03,Assam,17,Bokajan,NUMAL MOMIN,M,ST,43,BJP,40170
S03,Assam,17,Bokajan,KLENGDOON ENGTI,M,ST,35,INC,35426
S03,Assam,17,Bokajan,JAGAT SING ENGTI,M,ST,46,IND,25388
S03,Assam,17,Bokajan,DANIEL MOMIN,M,ST,31,NPEP,1628
S03,Assam,17,Bokajan,SANJAY KEMPRAI,M,ST,35,IND,1441
S03,Assam,17,Bokajan,BIKHA TOKBI,M,ST,35,JnCP,959
S03,Assam,18,Howraghat,JOY RAM ENGLENG,M,ST,56,BJP,43378
S03,Assam,18,Howraghat,KHORSING ENGTI,M,ST,65,INC,36987
S03,Assam,18,Howraghat,CHOMANG KRO,M,ST,50,IND,15899
S03,Assam,19,Diphu,SUM RONGHANG,M,ST,53,BJP,64421
S03,Assam,19,Diphu,BIDYA SING ENGLENG,M,ST,61,INC,36185
S03,Assam,19,Diphu,DR. JAYANTA RONGPI,M,ST,59,IND,31647
S03,Assam,19,Diphu,DIPENDRA RONGPI,M,ST,54,LJP,1975
S03,Assam,19,Diphu,MARY KRAMSAPI,F,ST,53,JnCP,1231
S03,Assam,20,Baithalangso,DR.MANSING RONGPI,M,ST,57,INC,62596
S03,Assam,20,Baithalangso,ARUN TERANG,M,ST,62,BJP,53077
S03,Assam,20,Baithalangso,HOLIRAM TERANG,M,ST,57,IND,25171
S03,Assam,20,Baithalangso,DHONSING HANSE,M,ST,48,JnCP,2285
S03,Assam,21,Mankachar,DR. MOTIUR ROHMAN MONDAL,M,GEN,66,INC,54181
S03,Assam,21,Mankachar,MD. AMINUL ISLAM,M,GEN,41,AIUDF,49868
S03,Assam,21,Mankachar,ZABED ISLAM,M,GEN,48,IND,48358
S03,Assam,21,Mankachar,ABDUL SALAM SHAH,M,GEN,48,BJP,8490
S03,Assam,21,Mankachar,AMINUL ISLAM,M,GEN,66,IND,6718
S03,Assam,21,Mankachar,RUKUNUR ZAMAN,M,GEN,39,IND,1399
S03,Assam,21,Mankachar,PAHCHAN ALI,M,GEN,66,SUCI,1186
S03,Assam,21,Mankachar,MOSTAQUE MD MOKSEDUR HASSAN,M,GEN,37,SP,590
S03,Assam,22,Salmara South,WAZED ALI CHOUDHURY,M,GEN,54,INC,80066
S03,Assam,22,Salmara South,BADRUDDIN AJMAL,M,GEN,61,AIUDF,63343
S03,Assam,22,Salmara South,SHIRAJ HUSSAIN,M,GEN,28,BJP,1954
S03,Assam,22,Salmara South,DEWAN JOYNAL ABEDIN,M,GEN,73,SUCI,1153
S03,Assam,23,Dhubri,NAJRUL HOQUE,M,GEN,46,AIUDF,60933
S03,Assam,23,Dhubri,NAZIBUL UMAR,M,GEN,69,IND,36847
S03,Assam,23,Dhubri,DR. DEBAMOY SANYAL,M,GEN,57,BJP,33648
S03,Assam,23,Dhubri,ABEDUR ZAMAN,M,GEN,33,INC,13126
S03,Assam,23,Dhubri,RASUL HOQUE,M,GEN,45,IND,3486
S03,Assam,23,Dhubri,ALI HUSSAIN,M,GEN,38,IND,975
S03,Assam,23,Dhubri,SOPIAR RAHMAN,M,GEN,45,CPM,669
S03,Assam,23,Dhubri,AZHAR HUSSAIN,M,GEN,66,SUCI,552
S03,Assam,23,Dhubri,MUKTA BEGUM,F,GEN,43,RPI(A),406
S03,Assam,23,Dhubri,BAHARUL SK.,M,GEN,32,RsSC,312
S03,Assam,24,Gauripur,NIJANUR RAHMAN,M,GEN,43,AIUDF,73423
S03,Assam,24,Gauripur,BANENDRA KUMAR MUSHAHARY,M,ST,57,BOPF,53512
S03,Assam,24,Gauripur,SUSHIL KUMAR ROY,M,GEN,60,INC,23102
S03,Assam,24,Gauripur,SUKUMAR ROY,M,GEN,52,IND,5420
S03,Assam,24,Gauripur,ABDUR RAZZAQUE SHEIKH,M,GEN,48,IND,768
S03,Assam,24,Gauripur,SUNIL DAS,M,SC,45,IND,669
S03,Assam,24,Gauripur,MOINUL HOQUE,M,GEN,42,IND,595
S03,Assam,24,Gauripur,HELIM ZAMAN,M,GEN,32,RsSC,539
S03,Assam,24,Gauripur,BIKROMJIT ROY,M,GEN,38,IND,534
S03,Assam,24,Gauripur,MD. MAHIJUR RAHMAN,M,GEN,38,TNRMPI,487
S03,Assam,24,Gauripur,MIR HUSSAIN SARKAR,M,GEN,25,RPI(A),301
S03,Assam,25,Golakganj,ASHWINI RAY SARKAR,M,GEN,44,BJP,74644
S03,Assam,25,Golakganj,ABDUS SOBAHAN ALI SARKAR,M,GEN,40,INC,68253
S03,Assam,25,Golakganj,SAFER ALI AHMED,M,GEN,53,AIUDF,16843
S03,Assam,25,Golakganj,JALAL UDDIN KHAN,M,GEN,48,IND,814
S03,Assam,26,Bilasipara West,HAFIZ BASHIR AHMED,M,GEN,55,AIUDF,44407
S03,Assam,26,Bilasipara West,ALI AKBAR MIAH,M,GEN,57,IND,33205
S03,Assam,26,Bilasipara West,SABANA AKTAR,F,GEN,43,INC,25515
S03,Assam,26,Bilasipara West,ALI AZOM SHEIKH,M,GEN,60,AGP,14688
S03,Assam,26,Bilasipara West,GIAS UDDIN AHMED,M,GEN,87,CPI,6792
S03,Assam,26,Bilasipara West,BIPLAB MUKHERJEE,M,GEN,44,IND,5812
S03,Assam,26,Bilasipara West,ATOWAR HUSSAIN,M,GEN,35,IND,1997
S03,Assam,26,Bilasipara West,SAIFUL ISLAM,M,GEN,44,IND,1412
S03,Assam,26,Bilasipara West,SHEIKH MONSHUR RAHMAN,M,GEN,55,IND,616
S03,Assam,26,Bilasipara West,MOHAR UDDIN MONDAL,M,GEN,46,SP,577
S03,Assam,26,Bilasipara West,AFZALUR RAHMAN,M,GEN,29,RPI(A),498
S03,Assam,26,Bilasipara West,AJMIRA AKTAR,F,GEN,25,JnCP,492
S03,Assam,26,Bilasipara West,PRAKRITA KUMAR N ATH,M,GEN,49,IND,486
S03,Assam,26,Bilasipara West,YOUSUB ALI AHMED,M,GEN,68,IUML,250
S03,Assam,27,Bilasipara East,ASHOK KUMAR SINGHI,M,GEN,52,BJP,59206
S03,Assam,27,Bilasipara East,AMRIT BADSHA,M,GEN,33,INC,54110
S03,Assam,27,Bilasipara East,MOSHLEM UDDIN CHOUDHURY,M,GEN,46,AIUDF,43213
S03,Assam,27,Bilasipara East,ANWAR HUSSAIN,M,GEN,68,IND,4941
S03,Assam,27,Bilasipara East,SIDDIQUE HUSSEIN,M,GEN,38,IND,1047
S03,Assam,27,Bilasipara East,AMARENDRA NATH,M,GEN,46,IND,749
S03,Assam,27,Bilasipara East,MARTIAL RUSSEL,M,GEN,59,IND,733
S03,Assam,27,Bilasipara East,NISHIL KUMAR RAY,M,GEN,69,IND,720
S03,Assam,27,Bilasipara East,TRIDIP PATI SINGHA,M,GEN,50,IND,700
S03,Assam,27,Bilasipara East,AMZAD HUSSEIN,M,GEN,54,SP,500
S03,Assam,27,Bilasipara East,DR. ASHWIN KUMAR MAHANTA,M,GEN,41,IND,406
S03,Assam,27,Bilasipara East,MOMINUR ALI SHEIKH,M,GEN,30,RPI(A),340
S03,Assam,28,Gossaigaon,MAJENDRA NARZARY,M,ST,59,BOPF,45517
S03,Assam,28,Gossaigaon,RAVI SANKAR KASIREDDY,M,GEN,40,AIUDF,39476
S03,Assam,28,Gossaigaon,ASHIM HASDA,M,GEN,46,INC,32187
S03,Assam,28,Gossaigaon,SOMNATH NARZARY,M,ST,35,IND,17924
S03,Assam,28,Gossaigaon,WILSON HASDA,M,GEN,35,IND,3786
S03,Assam,28,Gossaigaon,MITHUN NATH,M,GEN,30,RPI(A),1199
S03,Assam,28,Gossaigaon,RAJENDRA MUSHAHARY,M,ST,58,IND,969
S03,Assam,29,Kokrajhar West,RABIRAM NARZARY,M,ST,48,BOPF,64423
S03,Assam,29,Kokrajhar West,DAHIT CHANDRA BRAHMA,M,ST,40,AIUDF,47083
S03,Assam,29,Kokrajhar West,URKHAO GWRA BRAHMA,M,ST,52,IND,18629
S03,Assam,29,Kokrajhar West,NILIMA BRAHMA,F,ST,43,IND,3545
S03,Assam,29,Kokrajhar West,BHADRESWAR BRAHMA,M,ST,64,IND,1437
S03,Assam,29,Kokrajhar West,MUKUNDA KOCH,M,ST,46,IND,1116
S03,Assam,29,Kokrajhar West,SUBHADRA NARZARY,F,ST,43,IND,1044
S03,Assam,29,Kokrajhar West,SUJILA BASUMATARY,F,ST,48,IND,977
S03,Assam,29,Kokrajhar West,ARUNA BRAHMA,F,ST,41,IND,775
S03,Assam,29,Kokrajhar West,RANJOY KR. BRAHMA,M,ST,28,IND,627
S03,Assam,30,Kokrajhar East,PRAMILA RANI BRAHMA,F,ST,65,BOPF,76496
S03,Assam,30,Kokrajhar East,PRATIBHA BRAHMA,F,ST,48,IND,36405
S03,Assam,30,Kokrajhar East,MANU BORGAYARY,M,ST,35,AIUDF,12588
S03,Assam,30,Kokrajhar East,BASANTA KUMAR MEDHI,M,ST,36,IND,6994
S03,Assam,30,Kokrajhar East,AJAY KUMAR NARZARY,M,ST,53,IND,1816
S03,Assam,30,Kokrajhar East,RAJESH NARZARY,M,ST,42,IND,1642
S03,Assam,31,Sidli,CHANDAN BRAHMA,M,ST,46,BOPF,66037
S03,Assam,31,Sidli,RWNGWRA NARZARY,M,ST,46,IND,57049
S03,Assam,31,Sidli,DILIP KUMAR SARANIA,M,ST,42,IND,21601
S03,Assam,31,Sidli,PANKAJ ISLARY,M,ST,51,AIUDF,8083
S03,Assam,31,Sidli,PHALMARSTON BRAHMA,M,ST,30,IND,1548
S03,Assam,32,Bongaigaon,PHANI BHUSAN CHOUDHURY,M,GEN,64,AGP,77292
S03,Assam,32,Bongaigaon,SHANKAR PRASAD RAY,M,GEN,47,INC,45972
S03,Assam,32,Bongaigaon,DR. ITESH BORDOLOI,M,ST,49,IND,7087
S03,Assam,32,Bongaigaon,DHIRABATI CHOUDHURY,F,GEN,42,IND,1902
S03,Assam,32,Bongaigaon,PRABHAT BAISNAB,M,GEN,59,IND,1404
S03,Assam,32,Bongaigaon,FULBAR ALI MOLYA,M,GEN,40,IND,1099
S03,Assam,32,Bongaigaon,DEEPAK KUMAR DAS,M,GEN,32,IND,815
S03,Assam,33,Bijni,KAMAL SHING NARZARY,M,ST,58,BOPF,29240
S03,Assam,33,Bijni,AJAY KUMAR RAY,M,SC,29,BGanP,27562
S03,Assam,33,Bijni,SANTOSH KHAKHLARY,M,ST,65,IND,19350
S03,Assam,33,Bijni,KAMALESWAR RAY,M,GEN,43,AIUDF,18197
S03,Assam,33,Bijni,KHALILUR RAHMAN,M,GEN,49,IND,12619
