ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_AGE,CANDIDATE_CATEGORY,PARTY,VOTES
S04,Bihar,186,Danapur,RAMESH KUMAR,MALE,28,SC,IND,501
S04,Bihar,186,Danapur,AMRENDRA KUMAR ANAND,MALE,38,GENERAL,LSSP,459
S04,Bihar,186,Danapur,Ramji Ray,MALE,46,GENERAL,IND,457
S04,Bihar,186,Danapur,DR. SIDHESHWAR PRASAD,MALE,71,GENERAL,BRRTD,440
S04,Bihar,186,Danapur,Rakesh Kumar Ranjan,MALE,42,GENERAL,JKM,429
S04,Bihar,186,Danapur,RAGHUVIR MAHTO,MALE,67,GENERAL,RJBP,383
S04,Bihar,186,Danapur,Shambhu Sharma,MALE,73,GENERAL,LGJNPSCL,375
S04,Bihar,186,Danapur,Vijay Shanker Mishra,MALE,61,GENERAL,BJKD,304
S04,Bihar,186,Danapur,Sonu Kumar,MALE,30,GENERAL,IND,274
S04,Bihar,187,Maner,BHAI VIRENDRA,MALE,59,GENERAL,RJD,94223
S04,Bihar,187,Maner,NIKHIL ANAND,MALE,45,GENERAL,BJP,61306
S04,Bihar,187,Maner,SHRIKANT NIRALA,MALE,60,GENERAL,IND,14615
S04,Bihar,187,Maner,VIKASH KUMAR,MALE,38,GENERAL,IND,4024
S04,Bihar,187,Maner,5 KAMESHWAR KUMAR,MALE,50,GENERAL,IND,3108
S04,Bihar,187,Maner,KUSH KUMAR,MALE,25,GENERAL,IND,3034
S04,Bihar,187,Maner,JAVAHAR SINGH,MALE,61,GENERAL,IND,2863
S04,Bihar,187,Maner,JANME JAY KUMAR,MALE,29,GENERAL,IND,2786
S04,Bihar,187,Maner,BASANT RAW SATHE,MALE,45,GENERAL,IND,2018
S04,Bihar,187,Maner,RANDHIR KUMAR SHARMA,MALE,43,GENERAL,IND,1718
S04,Bihar,187,Maner,AJAY KUMAR SINGH,MALE,50,GENERAL,RPIRASH,1350
S04,Bihar,187,Maner,KRISHNA BHAGWAN SINGH,MALE,68,GENERAL,SJDD,890
S04,Bihar,187,Maner,DEVANAND YADAV,MALE,51,GENERAL,JP,858
S04,Bihar,187,Maner,CHAUDHARY BRAHM PRAKASH SINGH,MALE,40,GENERAL,JAPL,848
S04,Bihar,187,Maner,SATISH KUMAR,MALE,52,GENERAL,JMBP,694
S04,Bihar,187,Maner,RAJ KISHOR SINGH,MALE,52,GENERAL,IND,560
S04,Bihar,187,Maner,RAM SWARUP CHAUHAN,MALE,62,GENERAL,RJBP,493
S04,Bihar,187,Maner,SHOBHA DEVI,FEMALE,27,GENERAL,BRMNP,483
S04,Bihar,187,Maner,SANNU DEVI,FEMALE,35,GENERAL,IND,479
S04,Bihar,187,Maner,SHIV KUMAR SINGH,MALE,44,GENERAL,BMF,401
S04,Bihar,187,Maner,RABINDRA KUMAR,MALE,51,GENERAL,SHS,391
S04,Bihar,187,Maner,RANJANA SINGH,FEMALE,50,GENERAL,PPID,380
S04,Bihar,188,Phulwari,GOPAL RAVIDAS,MALE,51,SC,CPI(ML)(L),91124
S04,Bihar,188,Phulwari,ARUN MANJHI,MALE,48,SC,JD(U),77267
S04,Bihar,188,Phulwari,KUMARI PRATIBHA,FEMALE,34,SC,AIMIM,5019
S04,Bihar,188,Phulwari,KAMLESH KANT CHAUDHARY,MALE,48,SC,BHRTLKCHTP,3885
S04,Bihar,188,Phulwari,5 GAJENDRA MANJHI,MALE,50,SC,BHRTSBLP,3480
S04,Bihar,188,Phulwari,SHILA DEVI,FEMALE,41,SC,LSWP,2283
S04,Bihar,188,Phulwari,LAXMI KUMARI,FEMALE,31,SC,IND,2163
S04,Bihar,188,Phulwari,AMARENDRA KUMAR,MALE,47,SC,SANKISVP,2112
S04,Bihar,188,Phulwari,SATYENDRA PASWAN,MALE,56,SC,JAPL,1767
S04,Bihar,188,Phulwari,SHRIRAJ PASWAN,MALE,45,SC,PBLBRP,1733
S04,Bihar,188,Phulwari,RAVI KUMAR,MALE,37,SC,TPLRSP,1679
S04,Bihar,188,Phulwari,SURENDRA PASWAN,MALE,48,SC,NCP,1585
S04,Bihar,188,Phulwari,PRATIMA KUMARI (Santosh Kumar),FEMALE,47,SC,IND,1144
S04,Bihar,188,Phulwari,DHURI DAS,MALE,65,SC,PPID,1104
S04,Bihar,188,Phulwari,KUMAR JAINENDRA PRASAD,MALE,41,SC,BNDl,1081
S04,Bihar,188,Phulwari,SHANKAR KUMAR,MALE,33,SC,IND,998
S04,Bihar,188,Phulwari,KAILASH PASWAN,MALE,43,SC,RJPty,968
S04,Bihar,188,Phulwari,RAMESHWAR PASWAN,MALE,50,SC,RJBP,950
S04,Bihar,188,Phulwari,BACHCHU PASWAN,MALE,35,SC,BMUP,949
S04,Bihar,188,Phulwari,MOTI RAM,MALE,69,SC,ANC,909
S04,Bihar,188,Phulwari,MANOHAR PRAKASH CHAUDHARY,MALE,31,SC,IND,866
S04,Bihar,188,Phulwari,PRATIMA KUMARI (Sanjay Paswan),FEMALE,40,SC,IND,730
S04,Bihar,188,Phulwari,RADHE RAMAN,MALE,49,SC,BDlP,661
S04,Bihar,188,Phulwari,SATYAM KUMAR  RAJAK,MALE,25,SC,BhAmAP,532
S04,Bihar,188,Phulwari,AMAR PASWAN,MALE,44,SC,IND,506
S04,Bihar,188,Phulwari,ARJUN PASWAN,MALE,68,SC,IND,381
S04,Bihar,189,Masaurhi,REKHA DEVI,FEMALE,49,SC,RJD,98696
S04,Bihar,189,Masaurhi,NUTAN PASWAN,FEMALE,52,SC,JD(U),66469
S04,Bihar,189,Masaurhi,PARSHURAM KUMAR,MALE,48,SC,LJP,9682
S04,Bihar,189,Masaurhi,RAJ KUMAR RAM,MALE,49,SC,BSP,5412
S04,Bihar,189,Masaurhi,SARITA PASWAN,FEMALE,39,SC,BHRTSBLP,3016
S04,Bihar,189,Masaurhi,SIKANDAR PASWAN,MALE,43,SC,IND,2185
S04,Bihar,189,Masaurhi,RAMJI RAVIDAS,MALE,45,SC,IND,1857
S04,Bihar,189,Masaurhi,JITENDRA KUMAR,MALE,36,SC,NCP,1347
S04,Bihar,189,Masaurhi,ANIL DAS,MALE,35,SC,BDlP,1281
S04,Bihar,189,Masaurhi,ANIL KUMAR,MALE,37,SC,IND,1100
S04,Bihar,189,Masaurhi,VIMAL CHANDRA DAS,MALE,67,SC,PPID,806
S04,Bihar,189,Masaurhi,NARESH MANJHI,MALE,48,SC,BMUP,576
S04,Bihar,189,Masaurhi,RAMASHISH PASWAN,MALE,54,SC,LSWP,560
S04,Bihar,190,Paliganj,SANDEEP SAURAV,MALE,33,GENERAL,CPI(ML)(L),67917
S04,Bihar,190,Paliganj,JAY VARDHAN YADAV @ BACHCHA YADAV,MALE,42,GENERAL,JD(U),37002
S04,Bihar,190,Paliganj,Dr. USHA VIDYARTHI,FEMALE,57,GENERAL,LJP,16102
S04,Bihar,190,Paliganj,MADHU MANJARI,FEMALE,45,GENERAL,RLSP,5467
S04,Bihar,190,Paliganj,5 SUNIL KUMAR,MALE,38,GENERAL,IND,5261
S04,Bihar,190,Paliganj,GOPAL CHAUDHARI,MALE,36,GENERAL,IND,4444
S04,Bihar,190,Paliganj,DINANATH PANDIT,MALE,50,GENERAL,LPSP,1767
S04,Bihar,190,Paliganj,DHANANJAY KUMAR,MALE,47,GENERAL,IND,1543
S04,Bihar,190,Paliganj,RAVISH KUMAR,MALE,36,GENERAL,BHRTSBLP,1497
S04,Bihar,190,Paliganj,SANT KUMAR SINGH,MALE,57,GENERAL,SSD,1443
S04,Bihar,190,Paliganj,JITENDRA BIND,MALE,47,GENERAL,IND,1274
S04,Bihar,190,Paliganj,HARE KRISNA SINGH,MALE,51,GENERAL,RSWD,1177
S04,Bihar,190,Paliganj,ANITA DEVI,FEMALE,32,GENERAL,IND,1086
S04,Bihar,190,Paliganj,FUJALUR RAHAMAN ASARI,MALE,42,GENERAL,JAPL,1084
S04,Bihar,190,Paliganj,RAKESH RANJAN,MALE,47,GENERAL,IND,886
S04,Bihar,190,Paliganj,NITU DEVI,FEMALE,37,GENERAL,NFDEP,794
S04,Bihar,190,Paliganj,BASANT KUMAR,MALE,31,GENERAL,IND,747
S04,Bihar,190,Paliganj,SRINIVAS KUMAR,MALE,50,GENERAL,IND,733
S04,Bihar,190,Paliganj,RAJGIR PRASAD,MALE,69,GENERAL,LSD,663
S04,Bihar,190,Paliganj,SANJEET KUMAR,MALE,34,GENERAL,IND,622
S04,Bihar,190,Paliganj,VENKATESH SHARMA,MALE,63,GENERAL,IND,419
S04,Bihar,190,Paliganj,MANISH KUMAR,MALE,34,GENERAL,SHS,407
S04,Bihar,190,Paliganj,RAVINDRA PRASAD,MALE,33,GENERAL,PPID,371
S04,Bihar,190,Paliganj,MAHESH YADAV,MALE,35,GENERAL,IND,364
S04,Bihar,190,Paliganj,Manoj Kumar Upadhyay,MALE,48,GENERAL,BhAmAP,345
S04,Bihar,191,Bikram,SIDDHARTH SAURAV,MALE,39,GENERAL,INC,86177
S04,Bihar,191,Bikram,ANIL KUMAR,MALE,56,GENERAL,IND,50717
S04,Bihar,191,Bikram,ATUL KUMAR,MALE,38,GENERAL,BJP,14439
S04,Bihar,191,Bikram,NAGENDRA KUMAR,MALE,39,GENERAL,IND,11223
S04,Bihar,191,Bikram,5 ARUN KUMAR,MALE,63,GENERAL,BSP,3363
S04,Bihar,191,Bikram,Dr. MAMTAMAYI PRIYADARSHINI,FEMALE,46,GENERAL,IND,3068
S04,Bihar,191,Bikram,SURENDRA YADAV,MALE,50,GENERAL,IND,2152
S04,Bihar,191,Bikram,CHANDRASHEKHAR YADAV,MALE,61,GENERAL,JANADIP,2027
S04,Bihar,191,Bikram,SUNIL KUMAR,MALE,44,GENERAL,JP,1186
S04,Bihar,191,Bikram,MANOJ KUMAR,MALE,45,GENERAL,IND,1170
S04,Bihar,191,Bikram,PUNAM DEVI,FEMALE,46,SC,SatBP,802
S04,Bihar,191,Bikram,VIKASH KUMAR,MALE,32,GENERAL,RJnJnP,711
S04,Bihar,191,Bikram,ARVIND KUMAR,MALE,37,SC,IND,632
S04,Bihar,191,Bikram,VISHWNATH PRASAD,MALE,45,GENERAL,JDR,593
S04,Bihar,191,Bikram,DILIP KUMAR,MALE,49,GENERAL,IND,566
S04,Bihar,192,Sandesh,KIRAN DEVI,FEMALE,46,GENERAL,RJD,79599
S04,Bihar,192,Sandesh,VIJAYENDRA YADAV,MALE,60,GENERAL,JD(U),28992
S04,Bihar,192,Sandesh,SHWETA SINGH,FEMALE,57,GENERAL,LJP,28500
S04,Bihar,192,Sandesh,5 SHIV SHANKAR PRASAD,MALE,46,GENERAL,RLSP,3351
S04,Bihar,192,Sandesh,BABAN KUMAR,MALE,47,GENERAL,JAPL,2603
S04,Bihar,192,Sandesh,KRISHNA PASWAN,MALE,50,SC,BKVP,1720
S04,Bihar,192,Sandesh,SANTOSH KUMAR SINGH,MALE,43,GENERAL,RJnJnP,1660
S04,Bihar,192,Sandesh,MANMOHAN SINGH,MALE,38,GENERAL,RSTJLKPS,1516
S04,Bihar,192,Sandesh,AKHILESHWAR NATH TIWARI,MALE,57,GENERAL,JASP,1230
S04,Bihar,192,Sandesh,RAMDEO SINGH,MALE,55,GENERAL,IND,1054
S04,Bihar,192,Sandesh,KAMAL KUMAR SINGH,MALE,54,GENERAL,VPI,781
S04,Bihar,193,Barhara,RAGHVENDRA PRATAP SINGH,MALE,67,GENERAL,BJP,76182
S04,Bihar,193,Barhara,SAROJ YADAV,MALE,30,GENERAL,RJD,71209
S04,Bihar,193,Barhara,ASHA DEVI,FEMALE,57,GENERAL,IND,7203
S04,Bihar,193,Barhara,5 MANJEE KUMAR SHAH,MALE,27,GENERAL,IND,2635
S04,Bihar,193,Barhara,RAGHUPATI YADAV,MALE,32,GENERAL,JAPL,1353
S04,Bihar,193,Barhara,SIYAMATI RAI,FEMALE,50,GENERAL,RLSP,1248
S04,Bihar,193,Barhara,GUPTESHWAR DUBEY,MALE,65,GENERAL,IND,739
S04,Bihar,193,Barhara,NIMESH SHUKLA,MALE,42,GENERAL,JmtP,638
S04,Bihar,193,Barhara,MOHD KALAM KHAN,MALE,38,GENERAL,IND,560
S04,Bihar,193,Barhara,RAMTAHAL CHOUDHARY,MALE,54,GENERAL,LGJNPSCL,536
S04,Bihar,194,Arrah,Amrendra Pratap singh,MALE,73,GENERAL,BJP,71781
S04,Bihar,194,Arrah,Quyamuddin Ansari,MALE,48,GENERAL,CPI(ML)(L),68779
S04,Bihar,194,Arrah,Hakim Prasad,MALE,45,GENERAL,IND,4360
S04,Bihar,194,Arrah,Sheodas Singh,MALE,82,GENERAL,IND,2991
S04,Bihar,194,Arrah,Brajesh Kumar Singh,MALE,42,GENERAL,JAPL,1221
S04,Bihar,194,Arrah,Praveen Kumar Singh,MALE,52,GENERAL,RLSP,1160
S04,Bihar,194,Arrah,Gorakh Ram,MALE,52,SC,VPI,1125
S04,Bihar,194,Arrah,Dilip Kumar Singh,MALE,49,GENERAL,RSTJLKPS,1003
S04,Bihar,194,Arrah,Anil Kumar Singh,MALE,66,GENERAL,JP,716
S04,Bihar,194,Arrah,Shabana,FEMALE,31,GENERAL,IND,698
S04,Bihar,194,Arrah,Kajal Kumari,FEMALE,26,GENERAL,AKHDBRYVP,631
S04,Bihar,194,Arrah,Chandra Bhanu Gupta,MALE,49,GENERAL,IND,631
S04,Bihar,194,Arrah,Sanjay Shekhar Shukla,MALE,63,GENERAL,IND,609
S04,Bihar,194,Arrah,Shobhnath Yadav,MALE,32,GENERAL,IND,457
S04,Bihar,194,Arrah,Kumar Ashutosh,MALE,26,GENERAL,IND,359
S04,Bihar,195,Agiaon,MANOJ MANZIL,MALE,36,SC,CPI(ML)(L),86327
S04,Bihar,195,Agiaon,PRABHUNATH PRASAD,MALE,49,SC,JD(U),37777
S04,Bihar,195,Agiaon,RAJESHWAR PASWAN,MALE,37,SC,LJP,4972
S04,Bihar,195,Agiaon,5 MANURAM RATHAUR,MALE,45,SC,RLSP,1765
S04,Bihar,195,Agiaon,INDU DEVI,FEMALE,32,SC,BPL,1601
S04,Bihar,195,Agiaon,SURAJ BHAN,MALE,26,SC,SSD,1403
S04,Bihar,195,Agiaon,RAJMUNI DEVI,FEMALE,48,SC,IND,882
S04,Bihar,195,Agiaon,UPENDRA KUMAR,MALE,47,SC,IND,764
S04,Bihar,195,Agiaon,AMAR JYOTI,MALE,26,SC,IND,750
S04,Bihar,195,Agiaon,ASHOK RAM,MALE,47,SC,JMBP,588
S04,Bihar,196,Tarari,Sudama Prasad (S/o Ganga Dayal Sah),MALE,52,GENERAL,CPI(ML)(L),73945
S04,Bihar,196,Tarari,Narendra Kumar Pandey @ Sunil Pandey,MALE,52,GENERAL,IND,62930
S04,Bihar,196,Tarari,Kaushal Kumar Vidyarthi,MALE,47,GENERAL,BJP,13833
S04,Bihar,196,Tarari,Anil Kumar,MALE,46,GENERAL,JTVP,6177
S04,Bihar,196,Tarari,Santosh Singh Chandrawanshi,MALE,42,GENERAL,RLSP,2278
S04,Bihar,196,Tarari,Kumari Sanchana,FEMALE,34,GENERAL,IND,2196
S04,Bihar,196,Tarari,Sudama Prasad (S/o Ramji Seth),MALE,52,GENERAL,IND,1591
S04,Bihar,196,Tarari,Dinesh Mouar,MALE,66,GENERAL,VPI,1284
S04,Bihar,196,Tarari,Suryajeet Kumar Singh,MALE,38,GENERAL,NCP,1171
S04,Bihar,196,Tarari,Sanjay Rai,MALE,51,GENERAL,JAPL,1136
S04,Bihar,196,Tarari,Prakash Kumar,MALE,37,GENERAL,SSD,766
S04,Bihar,197,Jagdishpur,RAM VISHUN SINGH,MALE,65,GENERAL,RJD,66632
S04,Bihar,197,Jagdishpur,SRIBHAGWAN SINGH KUSHWAHA,MALE,54,GENERAL,LJP,44525
S04,Bihar,197,Jagdishpur,SHUSHUMLATA,FEMALE,35,GENERAL,JD(U),29362
S04,Bihar,197,Jagdishpur,ANIL KUMAR SINGH,MALE,38,GENERAL,IND,7249
S04,Bihar,197,Jagdishpur,5 Dr. SHYAM NANDAN,MALE,46,GENERAL,BSP,3317
S04,Bihar,197,Jagdishpur,DINESH KUMAR SINGH,MALE,46,GENERAL,JAPL,3131
S04,Bihar,197,Jagdishpur,BINOD KUMAR,MALE,43,GENERAL,IND,2529
S04,Bihar,197,Jagdishpur,HARIBANSH PANDIT,MALE,31,GENERAL,IND,2277
S04,Bihar,197,Jagdishpur,SACHCHIDANAND SINGH,MALE,46,GENERAL,JP,1960
S04,Bihar,197,Jagdishpur,NARENDRA PRATAP SINGH,MALE,25,GENERAL,IND,1414
S04,Bihar,197,Jagdishpur,AMARJEET KUMAR,MALE,42,GENERAL,JPJD,910
S04,Bihar,197,Jagdishpur,RANA PRATAP SINGH,MALE,50,GENERAL,BHRTSBLP,761
S04,Bihar,197,Jagdishpur,HIRA LAL SINGH,MALE,72,GENERAL,IND,752
S04,Bihar,197,Jagdishpur,MOHAMMAD SAGIR AHMAD,MALE,32,GENERAL,JTLP,702
S04,Bihar,197,Jagdishpur,NARAYAN SINGH,MALE,41,GENERAL,VPI,548
S04,Bihar,197,Jagdishpur,RAJESHWAR SINGH,MALE,50,GENERAL,PSS,473
S04,Bihar,197,Jagdishpur,GOPAL JEE SINGH,MALE,43,GENERAL,JD(S),298
S04,Bihar,197,Jagdishpur,JITENDRA KUMAR,MALE,35,GENERAL,SatBP,278
S04,Bihar,198,Shahpur,RAHUL TIWARY,MALE,46,GENERAL,RJD,64393
S04,Bihar,198,Shahpur,SHOBHA DEVI,FEMALE,48,GENERAL,IND,41510
S04,Bihar,198,Shahpur,MUNNI DEVI,FEMALE,48,GENERAL,BJP,21355
S04,Bihar,198,Shahpur,GANGADHAR PANDEY,MALE,46,GENERAL,IND,3836
S04,Bihar,198,Shahpur,5 HARENDRA SINGH,MALE,31,GENERAL,RJnJnP,3571
S04,Bihar,198,Shahpur,BHUTESHWAR YADAV,MALE,54,GENERAL,IND,2876
S04,Bihar,198,Shahpur,VED PRKASH,MALE,41,GENERAL,RLSP,2689
S04,Bihar,198,Shahpur,SANTOSH KUMAR SRIVASTAV,MALE,44,GENERAL,JP,2522
S04,Bihar,198,Shahpur,KUMAR AVINASH CHANDRA,MALE,40,GENERAL,IND,2060
S04,Bihar,198,Shahpur,KRISHNA RAM,MALE,46,SC,IND,2004
S04,Bihar,198,Shahpur,GUDIYA DEVI,FEMALE,30,GENERAL,NCP,1338
S04,Bihar,198,Shahpur,RAKESH KUMAR MISHRA,MALE,33,GENERAL,JAPL,1326
S04,Bihar,198,Shahpur,KHYALEE  KUWOR,MALE,64,GENERAL,IND,1198
S04,Bihar,198,Shahpur,KALIKA PRASAD SINGH,MALE,56,GENERAL,IND,734
S04,Bihar,198,Shahpur,LAKSHMAN KUMAR OJHA,MALE,49,GENERAL,BRRTD,634
S04,Bihar,198,Shahpur,SANJEEV KUMAR PANDEY,MALE,41,GENERAL,IND,596
S04,Bihar,198,Shahpur,MUNNA SHARMA,MALE,35,GENERAL,MADP,507
S04,Bihar,198,Shahpur,GOUTTAM OJHA,MALE,56,GENERAL,IND,473
S04,Bihar,198,Shahpur,NANHAK SINGH,MALE,56,GENERAL,BMUP,456
S04,Bihar,198,Shahpur,MANOJ YADAV,MALE,39,GENERAL,IND,440
S04,Bihar,198,Shahpur,MANNAN SAHA,MALE,52,GENERAL,IND,387
S04,Bihar,198,Shahpur,YASH TRIPATHI,MALE,25,GENERAL,RSWD,328
S04,Bihar,198,Shahpur,SHAMBHU PRASAD SHARMA,MALE,69,GENERAL,HVD,317
S04,Bihar,199,Brahampur,SHAMBHU NATH YADAV,MALE,56,GENERAL,RJD,90176
S04,Bihar,199,Brahampur,HULAS PANDEY,MALE,43,GENERAL,LJP,39035
S04,Bihar,199,Brahampur,JAIRAJ CHAUDHARY,MALE,56,GENERAL,VSIP,30482
S04,Bihar,199,Brahampur,JATA DHARI @ JATA DHARI PASWAN,MALE,39,SC,BSP,5484
S04,Bihar,199,Brahampur,5 BHARAT SHARMA @ BHARAT SHARMA VYAS,MALE,57,GENERAL,IND,3379
S04,Bihar,199,Brahampur,PARMA NAND YADAV,MALE,51,GENERAL,JAPL,3182
S04,Bihar,199,Brahampur,MANISH BHUSHAN OJHA,MALE,40,GENERAL,IND,2863
S04,Bihar,199,Brahampur,NILESH KUMAR RAHUL,MALE,52,GENERAL,IND,2497
S04,Bihar,199,Brahampur,ANIL RAI @ BHAIYA JEE,MALE,58,GENERAL,RDU,1859
S04,Bihar,199,Brahampur,RAMESH KUMAR,MALE,59,GENERAL,VCSMP,1197
S04,Bihar,199,Brahampur,NIRANJAN KUMAR SINGH,MALE,31,GENERAL,IND,925
S04,Bihar,199,Brahampur,TEJ NARAYAN TIWARI,MALE,59,GENERAL,IND,866
S04,Bihar,199,Brahampur,KAMALKANT SINGH,MALE,65,GENERAL,JRJP,693
S04,Bihar,199,Brahampur,RANJAN KUMAR TIWARY,MALE,46,GENERAL,RWJS,465
S04,Bihar,200,Buxar,Sanjay Kr. Tiwari @ Munna Tiwari,MALE,52,GENERAL,INC,59417
S04,Bihar,200,Buxar,Parshuram Chaubey,MALE,54,GENERAL,BJP,55525
S04,Bihar,200,Buxar,Nirmal Kumar Singh,MALE,60,GENERAL,RLSP,30489
S04,Bihar,200,Buxar,Aakash Kumar Singh,MALE,28,GENERAL,IND,5794
S04,Bihar,200,Buxar,Ravi Raj,MALE,41,GENERAL,IND,1461
S04,Bihar,200,Buxar,Raja Ram  Singh,MALE,27,GENERAL,IND,1384
S04,Bihar,200,Buxar,Gobardhn Misara,MALE,58,GENERAL,IND,1141
S04,Bihar,200,Buxar,Sudhakar Mishra,MALE,35,GENERAL,IND,1054
S04,Bihar,200,Buxar,Ashwini Kumar Rai,MALE,43,GENERAL,HSP,796
S04,Bihar,200,Buxar,Ram Nath Thakur,MALE,55,GENERAL,BHRTSBLP,733
S04,Bihar,200,Buxar,Arun Kumar Ojha,MALE,62,GENERAL,IND,723
S04,Bihar,200,Buxar,Bheem Prasad,MALE,48,GENERAL,IND,464
S04,Bihar,200,Buxar,Kamal Narayan Yadav,MALE,51,GENERAL,IND,406
S04,Bihar,200,Buxar,Sanjay Kumar Chaubey,MALE,43,GENERAL,RJnJnP,323
S04,Bihar,201,Dumraon,AJIT KUMAR SINGH,MALE,34,GENERAL,CPI(ML)(L),71320
S04,Bihar,201,Dumraon,ANJUM ARA,FEMALE,45,GENERAL,JD(U),46905
S04,Bihar,201,Dumraon,ARVIND PRATAP SHAHI @ BANTI SHAHI,MALE,45,GENERAL,RLSP,11517
S04,Bihar,201,Dumraon,SHIVANG VIJAY SINGH,MALE,30,GENERAL,IND,9390
S04,Bihar,201,Dumraon,5 DADAN YADAV,MALE,56,GENERAL,IND,9166
S04,Bihar,201,Dumraon,AKHILESH KUMAR SINGH,MALE,41,GENERAL,LJP,6474
S04,Bihar,201,Dumraon,SUNIL KUMAR @ PAPPU YADAV,MALE,49,GENERAL,IND,4265
S04,Bihar,201,Dumraon,MOHAMMAD AFZAL ANSARI,MALE,39,GENERAL,IND,2961
S04,Bihar,201,Dumraon,SHREE KANT SINGH,MALE,50,GENERAL,JAPL,1858
S04,Bihar,201,Dumraon,SANTOSH KUMAR CHOUBEY,MALE,40,GENERAL,IND,1763
S04,Bihar,201,Dumraon,VIKASH SINGH,MALE,32,GENERAL,RTJHPR,1628
S04,Bihar,201,Dumraon,MANORANJAN KUMAR PASWAN,MALE,36,SC,IND,1300
S04,Bihar,201,Dumraon,RAJARAM CHAUDHARI,MALE,50,GENERAL,IND,1277
S04,Bihar,201,Dumraon,RAVI SHANKAR RAI,MALE,36,GENERAL,IND,1073
S04,Bihar,201,Dumraon,VINAY RAUT,MALE,62,GENERAL,BPL,913
S04,Bihar,201,Dumraon,PRIYESH KUMAR,MALE,34,GENERAL,IND,467
S04,Bihar,201,Dumraon,GANGA PRASAD,MALE,41,GENERAL,IND,415
S04,Bihar,201,Dumraon,ANSHU KUMARI,FEMALE,33,GENERAL,IND,407
S04,Bihar,202,Rajpur,VISHWANATH RAM,MALE,50,SC,INC,67871
S04,Bihar,202,Rajpur,SANTOSH KUMAR NIRALA,MALE,49,SC,JD(U),46667
S04,Bihar,202,Rajpur,SANJAY RAM,MALE,44,SC,BSP,43836
S04,Bihar,202,Rajpur,NIRBHAYA KUMAR NIRALA,MALE,35,SC,LJP,7449
S04,Bihar,202,Rajpur,5 AJAD PASWAN,MALE,43,SC,IND,4276
S04,Bihar,202,Rajpur,CHHEDI LAL RAM,MALE,56,SC,IND,2365
S04,Bihar,202,Rajpur,NEELKAMAL PRASAD,MALE,35,SC,IND,1873
S04,Bihar,202,Rajpur,NIKUNJ KUMAR ARYAN,MALE,25,SC,IND,1481
S04,Bihar,202,Rajpur,HARE RAM PRASAD,MALE,50,SC,BHRTSBLP,1441
S04,Bihar,202,Rajpur,ASHOK KUMAR RAM,MALE,40,SC,BMUP,1327
S04,Bihar,202,Rajpur,SAVINAY KUMAR,MALE,34,SC,BhAmAP,969
S04,Bihar,202,Rajpur,SURAJ PRAKASH RAM,MALE,25,SC,SANKISVP,885
S04,Bihar,202,Rajpur,ASHOK PASWAN,MALE,35,SC,RTJHPR,748
S04,Bihar,202,Rajpur,MOHAN RAM RAJAK,MALE,62,SC,PPID,587
S04,Bihar,203,Ramgarh,Sudhakar Singh,MALE,44,GENERAL,RJD,58083
S04,Bihar,203,Ramgarh,Ambika Singh,MALE,65,GENERAL,BSP,57894
S04,Bihar,203,Ramgarh,Ashok Kumar Singh,MALE,54,GENERAL,BJP,56084
S04,Bihar,203,Ramgarh,5 Sanjay Kumar Singh,MALE,38,GENERAL,IND,1171
S04,Bihar,203,Ramgarh,Ram Bachan Ram,MALE,70,SC,NCP,907
S04,Bihar,203,Ramgarh,Shankar Dayal Anand,MALE,52,GENERAL,IND,864
S04,Bihar,203,Ramgarh,Deepak Upadhyay,MALE,29,GENERAL,BHRTSBLP,584
S04,Bihar,203,Ramgarh,Indresh Bahadur Singh,MALE,42,GENERAL,IND,510
S04,Bihar,203,Ramgarh,Shahil Kumar,MALE,30,SC,IND,395
S04,Bihar,203,Ramgarh,Ram Sudhakar Tiwary,MALE,48,GENERAL,IND,381
S04,Bihar,203,Ramgarh,MD. Iliyas Ansari,MALE,43,GENERAL,IND,192
S04,Bihar,203,Ramgarh,Ram Bachan Singh,MALE,70,GENERAL,IND,182
S04,Bihar,204,Mohania,Sangita Kumari,FEMALE,35,SC,RJD,61235
S04,Bihar,204,Mohania,Niranjan Ram,MALE,52,SC,BJP,49181
S04,Bihar,204,Mohania,Suman Devi,FEMALE,35,SC,RLSP,39855
S04,Bihar,204,Mohania,5 Indrajit Ram,MALE,32,SC,RSTJLKPS,1603
S04,Bihar,204,Mohania,Mukesh Kumar Raj,MALE,25,SC,IND,1225
S04,Bihar,204,Mohania,Brajesh Kumar,MALE,33,SC,IND,1020
S04,Bihar,204,Mohania,Sonu Kumari,FEMALE,35,SC,IND,864
S04,Bihar,204,Mohania,Rajesh Kumar Ram,MALE,39,SC,NCP,771
S04,Bihar,204,Mohania,Anil Kumar,MALE,38,SC,AKBHAD,743
S04,Bihar,204,Mohania,Bechan Ram,MALE,75,SC,IND,499
S04,Bihar,204,Mohania,Dulesh Ram,MALE,47,SC,IND,382
S04,Bihar,204,Mohania,Ashwini Kumar,MALE,44,SC,IND,299
S04,Bihar,204,Mohania,Dadan Ram,MALE,42,SC,SPL,288
S04,Bihar,205,Bhabua,BHARAT BIND,MALE,62,GENERAL,RJD,57561
S04,Bihar,205,Bhabua,RINKI RANI PANDEY,FEMALE,36,GENERAL,BJP,47516
