ST_CODE,ST_NAME,AC_NO,AC_NAME,CANDIDATE,CANDIDATE_SEX,CANDIDATE_CATEGORY,CANDIDATE_AGE,PARTY,VOTES
S25,West Bengal,1,Mekliganj,ADHIKARY PARESH CHANDRA,MALE,68,SC,AITC,99338
S25,West Bengal,1,Mekliganj,DADHIRAM RAY,MALE,38,SC,BJP,84653
S25,West Bengal,1,Mekliganj,GOBINDA CHANDRA ROY,MALE,62,SC,AIFB,6853
S25,West Bengal,1,Mekliganj,RANJIT KUMAR ROY,MALE,37,SC,SUCI,1768
S25,West Bengal,1,Mekliganj,JYOTISH ROY,MALE,71,SC,BSP,1025
S25,West Bengal,1,Mekliganj,SUBHASH BARMAN,MALE,46,SC,IND,955
S25,West Bengal,1,Mekliganj,KUKIL ADHIKARY,MALE,36,SC,KPPU,794
S25,West Bengal,1,Mekliganj,GOLAPI ROY,FEMALE,33,SC,IND,511
S25,West Bengal,1,Mekliganj,CHINU ROY BARMAN,FEMALE,31,SC,AMB,400
S25,West Bengal,2,Mathabhanga,Sushil Barman,MALE,55,SC,BJP,113249
S25,West Bengal,2,Mathabhanga,Girindra Nath Barman,MALE,66,SC,AITC,87115
S25,West Bengal,2,Mathabhanga,Ashok Barman,MALE,38,SC,CPI(M),7718
S25,West Bengal,2,Mathabhanga,Kangsa Raj Barman,MALE,52,SC,KPPU,1289
S25,West Bengal,2,Mathabhanga,Haradhan Roy,MALE,34,SC,IND,1167
S25,West Bengal,2,Mathabhanga,Animesh Mohanta,MALE,40,SC,IND,1147
S25,West Bengal,2,Mathabhanga,Bikash Barman,MALE,35,SC,SUCI,589
S25,West Bengal,2,Mathabhanga,Ratan Barman,MALE,56,SC,AMB,486
S25,West Bengal,3,Cooch Behar Uttar,SUKUMAR ROY,MALE,52,SC,BJP,120483
S25,West Bengal,3,Cooch Behar Uttar,BINAY KRISHNA BARMAN,MALE,60,SC,AITC,105868
S25,West Bengal,3,Cooch Behar Uttar,NAGENDRA NATH ROY,MALE,65,SC,AIFB,11475
S25,West Bengal,3,Cooch Behar Uttar,ANIL CHANDRA ROY,MALE,53,SC,SUCI,1386
S25,West Bengal,3,Cooch Behar Uttar,NARESH CHANDRA ROY,MALE,48,SC,IND,1379
S25,West Bengal,3,Cooch Behar Uttar,SAMARESH RAY,MALE,39,SC,KPPU,1127
S25,West Bengal,3,Cooch Behar Uttar,GOPAL ROY,MALE,41,SC,AMB,628
S25,West Bengal,4,Cooch Behar Dakshin,Nikhil Ranjan Dey,MALE,63,GENERAL,BJP,91560
S25,West Bengal,4,Cooch Behar Dakshin,Avijit De Bhowmik,MALE,46,GENERAL,AITC,86629
S25,West Bengal,4,Cooch Behar Dakshin,Akshay Thakur,MALE,71,GENERAL,AIFB,10246
S25,West Bengal,4,Cooch Behar Dakshin,Rati Ranjan Paul,MALE,55,GENERAL,IND,1485
S25,West Bengal,4,Cooch Behar Dakshin,Khokan Majumdar,MALE,71,SC,BSP,1419
S25,West Bengal,4,Cooch Behar Dakshin,Nazma Khandakar,FEMALE,61,GENERAL,SUCI,1138
S25,West Bengal,4,Cooch Behar Dakshin,Anamika Paul,FEMALE,46,GENERAL,IND,739
S25,West Bengal,4,Cooch Behar Dakshin,Bidhan Barma,MALE,40,SC,IND,496
S25,West Bengal,4,Cooch Behar Dakshin,Babla Deb,MALE,33,GENERAL,AMB,329
S25,West Bengal,5,Sitalkuchi,Baren Chandra Barman,MALE,47,SC,BJP,124955
S25,West Bengal,5,Sitalkuchi,Partha Pratim Ray,MALE,39,SC,AITC,107140
S25,West Bengal,5,Sitalkuchi,Sudhangshu Pramanik,MALE,42,SC,CPI(M),6720
S25,West Bengal,5,Sitalkuchi,Hare Krishna Sarkar,MALE,49,SC,IND,2018
S25,West Bengal,5,Sitalkuchi,Manik Chandra Barman,MALE,40,SC,KPPU,976
S25,West Bengal,5,Sitalkuchi,Kamal Barman,MALE,52,SC,AMB,721
S25,West Bengal,5,Sitalkuchi,Jagadish Adhikari,MALE,50,SC,SUCI,693
S25,West Bengal,6,Sitai,JAGADISH CHANDRA BARMA BASUNIA,MALE,57,SC,AITC,117908
S25,West Bengal,6,Sitai,DIPAK KUMAR ROY,MALE,55,SC,BJP,107796
S25,West Bengal,6,Sitai,KESHAB CHANDRA RAY,MALE,68,SC,INC,3964
S25,West Bengal,6,Sitai,SUNIL MAHANTA,MALE,52,SC,IND,2391
S25,West Bengal,6,Sitai,LALCHAND BARMAN,MALE,66,SC,IND,1776
S25,West Bengal,6,Sitai,ANIL CHANDRA BARMAN ROY,MALE,62,SC,SUCI,1381
S25,West Bengal,6,Sitai,KASHIKANTA BARMAN,MALE,56,SC,IND,866
S25,West Bengal,6,Sitai,PROSHANTA BARMAN,MALE,27,SC,LJP,550
S25,West Bengal,6,Sitai,PRASANNA KUMAR ROY,MALE,68,SC,AMB,369
S25,West Bengal,7,Dinhata,1 NISITH PRAMANIK,MALE,35,SC,BJP,116035
S25,West Bengal,7,Dinhata,2 UDAYAN GUHA,MALE,66,GENERAL,AITC,115978
S25,West Bengal,7,Dinhata,3 ABDUR ROUF,MALE,54,GENERAL,AIFB,6069
S25,West Bengal,7,Dinhata,5 LEBU MIYAN,MALE,37,GENERAL,IND,1387
S25,West Bengal,7,Dinhata,6 PRADIP ROY,MALE,45,SC,SUCI,1375
S25,West Bengal,7,Dinhata,7 NIRMAL CHANDRA BARMAN,MALE,44,SC,IND,1370
S25,West Bengal,8,Natabari,1 Mihir Goswami,MALE,67,GENERAL,BJP,111743
S25,West Bengal,8,Natabari,2 Rabindra Nath Ghosh,MALE,65,GENERAL,AITC,88303
S25,West Bengal,8,Natabari,3 Akik Hassan,MALE,31,GENERAL,CPI(M),11839
S25,West Bengal,8,Natabari,4 Sahidul Hossain,MALE,45,GENERAL,IND,1341
S25,West Bengal,8,Natabari,5 Abdus Salam,MALE,41,GENERAL,SUCI,1186
S25,West Bengal,8,Natabari,7 Dalendra Nath Ray,MALE,66,SC,AMB,1110
S25,West Bengal,8,Natabari,8 Ekramul Hoque,MALE,34,GENERAL,UTSAP,505
S25,West Bengal,9,Tufanganj,1 Malati Rava Roy,FEMALE,56,SC,BJP,114503
S25,West Bengal,9,Tufanganj,2 Pranab Kumar Dey,MALE,60,GENERAL,AITC,83305
S25,West Bengal,9,Tufanganj,3 Rabin Roy,MALE,67,SC,INC,5973
S25,West Bengal,9,Tufanganj,5 Sushil Chandra Das,MALE,54,SC,IND,1461
S25,West Bengal,9,Tufanganj,6 Prahallad Layek,MALE,40,SC,IND,601
S25,West Bengal,9,Tufanganj,7 Dhananjay Barman,MALE,42,SC,IND,552
S25,West Bengal,9,Tufanganj,8 Bhola Saha,MALE,58,GENERAL,SUCI,491
S25,West Bengal,9,Tufanganj,9 Jiban Kumar Saha,MALE,66,GENERAL,AMB,423
S25,West Bengal,10,Kumargram,1 MANOJ KUMAR ORAON,MALE,41,ST,BJP,111974
S25,West Bengal,10,Kumargram,2 LEOS KUJUR (URAO),MALE,46,ST,AITC,100973
S25,West Bengal,10,Kumargram,3 KISHOR MINJ,MALE,37,ST,RSP,11253
S25,West Bengal,10,Kumargram,5 Aron Murmu,MALE,26,ST,IND,1781
S25,West Bengal,10,Kumargram,6 Shrilal Oron,MALE,43,ST,KPPU,1651
S25,West Bengal,10,Kumargram,7 KALAWATI CHIK BARAIK,FEMALE,44,ST,JD(U),1399
S25,West Bengal,10,Kumargram,8 Shailen Marandi,MALE,37,ST,BMUP,740
S25,West Bengal,11,Kalchini,1 BISHAL LAMA,MALE,39,ST,BJP,103104
S25,West Bengal,11,Kalchini,2 PASSANG LAMA,MALE,48,ST,AITC,74528
S25,West Bengal,11,Kalchini,3 AVIJIT NARJINARY,MALE,48,ST,INC,5482
S25,West Bengal,11,Kalchini,4 BINAY NARJINARY,MALE,42,ST,IND,2425
S25,West Bengal,11,Kalchini,6 REKHA LAKRA (EKKA),FEMALE,41,ST,IND,2251
S25,West Bengal,11,Kalchini,7 PRAKASH KUJUR,MALE,67,ST,IND,1869
S25,West Bengal,11,Kalchini,8 CHANCHAL NARJINARY,MALE,30,ST,LJP,1164
S25,West Bengal,11,Kalchini,9 SUKUMAR MINJ,MALE,39,ST,IND,910
S25,West Bengal,11,Kalchini,10 ASHOK LAMA,MALE,50,ST,NPEP,803
S25,West Bengal,11,Kalchini,11 HAKIM MAHALI,MALE,36,ST,BMUP,479
S25,West Bengal,11,Kalchini,12 MADAN KUMAR URAON,MALE,34,ST,JD(U),423
S25,West Bengal,12,Alipurduars,1 SUMAN KANJILAL,MALE,50,GENERAL,BJP,107333
S25,West Bengal,12,Alipurduars,2 SOURAV CHAKRABORTY (GHUTIS),MALE,48,GENERAL,AITC,91326
S25,West Bengal,12,Alipurduars,3 DEBA PRASAD ROY,MALE,72,GENERAL,INC,15651
S25,West Bengal,12,Alipurduars,4 NIKHIL CHANDRA RAIBIR,MALE,59,SC,IND,2351
S25,West Bengal,12,Alipurduars,6 RINKU GHOSH,FEMALE,39,GENERAL,IND,1393
S25,West Bengal,12,Alipurduars,7 PIJUSH KANTI SARMA,MALE,55,GENERAL,SUCI,1111
S25,West Bengal,12,Alipurduars,8 ASHIM ROY,MALE,39,SC,IND,696
S25,West Bengal,12,Alipurduars,9 KUSHAL KUMAR ROY,MALE,42,SC,IND,620
S25,West Bengal,12,Alipurduars,10 ABINASH DAS,MALE,58,GENERAL,IND,270
S25,West Bengal,13,Falakata,1 DIPAK BARMAN,MALE,46,SC,BJP,102993
S25,West Bengal,13,Falakata,2 SUBHASH CHANDRA ROY,MALE,49,SC,AITC,99003
S25,West Bengal,13,Falakata,3 KSHITISH CHANDRA RAY,MALE,51,SC,CPI(M),10772
S25,West Bengal,13,Falakata,5 DIPAK CHANDRA MANDAL (SANTOSH),MALE,37,SC,IND,1678
S25,West Bengal,13,Falakata,6 SWAPAN ROY,MALE,27,SC,IND,1645
S25,West Bengal,13,Falakata,7 TAPAN ADHIKARI,MALE,32,SC,SWJP,1377
S25,West Bengal,13,Falakata,8 TARANI ROY,MALE,63,SC,SUCI,613
S25,West Bengal,13,Falakata,9 BIMAL ROY,MALE,55,SC,AMB,449
S25,West Bengal,14,Madarihat,1 MANOJ TIGGA,MALE,48,ST,BJP,90718
S25,West Bengal,14,Madarihat,2 RAJESH LAKRA,MALE,45,ST,AITC,61033
S25,West Bengal,14,Madarihat,3 SUBHASH LOHAR,MALE,48,ST,RSP,7072
S25,West Bengal,14,Madarihat,5 UTTAM BARUA,MALE,41,ST,BSP,1696
S25,West Bengal,14,Madarihat,6 VIVEK PRADEEP TETE,MALE,37,ST,BTP,1540
S25,West Bengal,14,Madarihat,7 PANCHU ORAON,MALE,37,ST,NPEP,1272
S25,West Bengal,14,Madarihat,8 SUDHIST BARAIK,MALE,43,ST,SUCI,967
S25,West Bengal,15,Dhupguri,1 BISHNU PADA RAY,MALE,58,SC,BJP,104688
S25,West Bengal,15,Dhupguri,2 MITALI ROY,FEMALE,47,SC,AITC,100333
S25,West Bengal,15,Dhupguri,3 PRADIP KUMAR ROY,MALE,46,SC,CPI(M),13107
S25,West Bengal,15,Dhupguri,4 BEDODYUTI ROY,MALE,53,SC,BSP,2178
S25,West Bengal,15,Dhupguri,5 HRISHIKESH ROY,MALE,28,SC,IND,2169
S25,West Bengal,15,Dhupguri,6 SUKUMAR ROY,MALE,40,SC,KPPU,2155
S25,West Bengal,15,Dhupguri,8 DHIRANJAN ROY,MALE,37,SC,SUCI,1613
S25,West Bengal,15,Dhupguri,9 SUJAN BARMAN,MALE,33,SC,IND,1096
S25,West Bengal,16,Maynaguri,1 Kaushik Roy,MALE,37,SC,BJP,115306
S25,West Bengal,16,Maynaguri,2 Manoj Roy,MALE,50,SC,AITC,103395
S25,West Bengal,16,Maynaguri,3 Naresh Chandra Roy,MALE,66,SC,RSP,5760
S25,West Bengal,16,Maynaguri,5 Biswanath Roy,MALE,46,SC,KPPU,2868
S25,West Bengal,16,Maynaguri,6 Uday Shankar Adhikari,MALE,68,SC,CPI(ML)(L),1555
S25,West Bengal,16,Maynaguri,7 Ganesh Mandal,MALE,54,SC,BSP,1550
S25,West Bengal,16,Maynaguri,8 Bilash Sarkar,MALE,32,SC,IND,1079
S25,West Bengal,16,Maynaguri,9 Shyamal Roy,MALE,38,SC,SUCI,745
S25,West Bengal,16,Maynaguri,10 Binay Sarkar,MALE,50,SC,AMB,740
S25,West Bengal,17,Jalpaiguri,1 DR. PRADIP KUMAR BARMA,MALE,66,SC,AITC,95668
S25,West Bengal,17,Jalpaiguri,2 SOUJIT SINGHA (PIKU),MALE,47,SC,BJP,94727
S25,West Bengal,17,Jalpaiguri,3 SUKHBILAS BARMA,MALE,75,SC,INC,24228
S25,West Bengal,17,Jalpaiguri,5 SUBHASH KUMAR SARKAR,MALE,53,SC,BSP,1609
S25,West Bengal,17,Jalpaiguri,6 RAKHI SARKAR,FEMALE,31,SC,IND,1556
S25,West Bengal,17,Jalpaiguri,7 HAREKRISHNA SARKAR,MALE,49,SC,IND,1147
S25,West Bengal,17,Jalpaiguri,8 ISWAR BARAI,MALE,31,SC,AMB,1011
S25,West Bengal,17,Jalpaiguri,9 HARIDAS BISWAS,MALE,37,SC,IND,962
S25,West Bengal,17,Jalpaiguri,10 PALENDRA NATH ROY,MALE,41,SC,SUCI,898
S25,West Bengal,17,Jalpaiguri,11 PRAHLAD ROY,MALE,33,SC,IND,746
S25,West Bengal,18,Rajganj,1 KHAGESWAR ROY,MALE,69,SC,AITC,104641
S25,West Bengal,18,Rajganj,2 SUPEN ROY,MALE,60,SC,BJP,88868
S25,West Bengal,18,Rajganj,3 RATAN KUMAR ROY,MALE,46,SC,CPI(M),12108
S25,West Bengal,18,Rajganj,5 TAPATI ROY (BARMAN),FEMALE,31,SC,KPPU,1860
S25,West Bengal,18,Rajganj,6 UDAY ROY,MALE,53,SC,SUCI,1605
S25,West Bengal,18,Rajganj,7 SANTI KISHOR BARARI,MALE,63,SC,BSP,1510
S25,West Bengal,18,Rajganj,8 DIGBIJAY MANDAL,MALE,60,SC,IND,1146
S25,West Bengal,18,Rajganj,9 NIRODE CHANDRA ADHIKARY,MALE,68,SC,AMB,842
S25,West Bengal,19,Dabgram-Phulbari,1 Sikha Chatterjee,FEMALE,68,GENERAL,BJP,129088
S25,West Bengal,19,Dabgram-Phulbari,2 Goutam Deb,MALE,64,GENERAL,AITC,101495
S25,West Bengal,19,Dabgram-Phulbari,3 Dilip Singh,MALE,54,GENERAL,CPI(M),17998
S25,West Bengal,19,Dabgram-Phulbari,5 Radhakrishna Namadas,MALE,47,SC,BSP,1395
S25,West Bengal,19,Dabgram-Phulbari,6 Maheswar Barman,MALE,43,SC,IND,1391
S25,West Bengal,19,Dabgram-Phulbari,7 Rakhi Mandal,FEMALE,42,GENERAL,IND,1093
S25,West Bengal,19,Dabgram-Phulbari,8 Subash Biswas,MALE,67,SC,IND,1052
S25,West Bengal,19,Dabgram-Phulbari,9 Amitav Naskar,MALE,35,SC,RPI(A),881
S25,West Bengal,19,Dabgram-Phulbari,10 Shambhu Sutradhar,MALE,59,GENERAL,AMB,650
S25,West Bengal,19,Dabgram-Phulbari,11 Maniul Islam,MALE,49,GENERAL,SUCI,547
S25,West Bengal,20,Mal,1 BULU CHIK BARAIK,MALE,61,ST,AITC,99086
S25,West Bengal,20,Mal,2 MAHESH BAGEY,MALE,41,ST,BJP,93621
S25,West Bengal,20,Mal,3 MANU ORAON,MALE,39,ST,CPI(M),10929
S25,West Bengal,20,Mal,5 GITA ORAON,FEMALE,26,ST,SUCI,3008
S25,West Bengal,20,Mal,6 BABLU MAJHI,MALE,37,ST,IND,1912
S25,West Bengal,21,Nagrakata,1 PUNA BHENGRA,MALE,46,ST,BJP,94722
S25,West Bengal,21,Nagrakata,2 JOSEPH MUNDA,MALE,49,ST,AITC,71247
S25,West Bengal,21,Nagrakata,3 SUKBIR SUBBA,MALE,53,ST,INC,12442
S25,West Bengal,21,Nagrakata,5 ROBAT MUNDA,MALE,42,ST,IND,3283
S25,West Bengal,21,Nagrakata,6 BENAM ORAON,MALE,42,ST,PrPP,2247
S25,West Bengal,21,Nagrakata,7 ASHAN TIRKEY,MALE,31,ST,IND,1774
S25,West Bengal,22,Kalimpong,1 RUDEN SADA LEPCHA,MALE,51,ST,IND,58206
S25,West Bengal,22,Kalimpong,2 SUVA PRADHAN,MALE,58,GENERAL,BJP,54336
S25,West Bengal,22,Kalimpong,3 DR. R.B. BHUJEL,MALE,61,GENERAL,IND,31856
S25,West Bengal,22,Kalimpong,5 PENJO GOMPU BHUTIA,MALE,35,GENERAL,NPEP,1805
S25,West Bengal,22,Kalimpong,6 SONGDEN LEPCHA,MALE,33,ST,IND,1720
S25,West Bengal,22,Kalimpong,7 DILIP PRADHAN,MALE,57,GENERAL,INC,1715
S25,West Bengal,22,Kalimpong,8 UJJWAL RAI,MALE,31,GENERAL,IND,1562
S25,West Bengal,22,Kalimpong,9 BHUPENDRA LEPCHA,MALE,43,ST,IND,1503
S25,West Bengal,23,Darjeeling,1 NEERAJ TAMANG ZIMBA,MALE,39,ST,BJP,68907
S25,West Bengal,23,Darjeeling,2 KESHAV RAJ SHARMA,MALE,35,GENERAL,IND,47631
S25,West Bengal,23,Darjeeling,3 PEMBA TSHERING,MALE,56,ST,IND,38240
S25,West Bengal,23,Darjeeling,4 SURAJ GURUNG,MALE,38,GENERAL,IND,2855
S25,West Bengal,23,Darjeeling,6 NIMA GYAMTSHO SHERPA,MALE,41,ST,IND,2088
S25,West Bengal,23,Darjeeling,7 GAUTAM RAJ RAI,MALE,62,GENERAL,CPI(M),1913
S25,West Bengal,23,Darjeeling,8 ANJANI SHARMA,FEMALE,40,GENERAL,IND,1677
S25,West Bengal,23,Darjeeling,9 MILAN THOKAR,MALE,50,GENERAL,IND,1397
S25,West Bengal,23,Darjeeling,10 BHARAT PRAKASH RAI,MALE,72,GENERAL,IND,1327
S25,West Bengal,24,Kurseong,1 Bishnu Prasad Sharma (alias B.P. Bajgain),MALE,52,GENERAL,BJP,73475
S25,West Bengal,24,Kurseong,2 Tshering Lama,FEMALE,56,ST,IND,57960
S25,West Bengal,24,Kurseong,3 Narbu Lama,MALE,47,ST,IND,33094
S25,West Bengal,24,Kurseong,4 Uttam Brahman,MALE,54,GENERAL,CPI(M),2545
S25,West Bengal,24,Kurseong,6 Ugam Lama,MALE,46,ST,IND,2299
S25,West Bengal,24,Kurseong,7 Bikram Rai,MALE,38,GENERAL,IND,1429
S25,West Bengal,24,Kurseong,8 Pranav Pradhan,MALE,30,GENERAL,IND,1366
S25,West Bengal,24,Kurseong,9 Bhupendra Lepcha,MALE,43,ST,IND,960
S25,West Bengal,25,Matigara-Naxalbari,1 Anandamay Barman,MALE,38,SC,BJP,139785
S25,West Bengal,25,Matigara-Naxalbari,2 Rajen Sundas,MALE,62,SC,AITC,68937
S25,West Bengal,25,Matigara-Naxalbari,3 Sankar Malakar,MALE,66,SC,INC,23060
S25,West Bengal,25,Matigara-Naxalbari,5 Rakesh Mondal,MALE,51,SC,IND,2046
S25,West Bengal,25,Matigara-Naxalbari,6 Sudip Mandal,MALE,42,SC,BSP,1577
S25,West Bengal,25,Matigara-Naxalbari,7 Harish Chandra Barman,MALE,38,SC,SUCI,1274
S25,West Bengal,26,Siliguri,1 Sankar Ghosh,MALE,48,GENERAL,BJP,89370
S25,West Bengal,26,Siliguri,2 Dr. Omprakash Mishra,MALE,60,GENERAL,AITC,53784
S25,West Bengal,26,Siliguri,3 Asok Bhattacharya,MALE,71,GENERAL,CPI(M),28835
S25,West Bengal,26,Siliguri,5 Kakali Majumdar (Roy),FEMALE,45,GENERAL,BSP,1255
S25,West Bengal,26,Siliguri,6 Habul Ghosh,MALE,32,GENERAL,IND,957
S25,West Bengal,26,Siliguri,7 Nintu Dutta,MALE,48,GENERAL,RPI(A),649
S25,West Bengal,26,Siliguri,8 Chayan Guha,MALE,51,GENERAL,AMB,594
S25,West Bengal,26,Siliguri,9 Bhushan Kumar Soni,MALE,46,GENERAL,JD(U),447
S25,West Bengal,26,Siliguri,10 Dipti Roy,FEMALE,56,GENERAL,SUCI,379
S25,West Bengal,26,Siliguri,11 Chhotan Saha,MALE,28,GENERAL,RPPRINAT,306
S25,West Bengal,27,Phansidewa,1 Durga Murmu,MALE,42,ST,BJP,105651
S25,West Bengal,27,Phansidewa,2 Chhotan Kisku,MALE,53,ST,AITC,77940
S25,West Bengal,27,Phansidewa,3 Sunil Chandra Tirkey,MALE,72,ST,INC,12815
S25,West Bengal,27,Phansidewa,4 Sumanti Ekka,FEMALE,26,ST,CPI(ML)(L),2787
S25,West Bengal,27,Phansidewa,6 Karuna Ranjan Soren,MALE,39,ST,BSP,2291
S25,West Bengal,27,Phansidewa,7 Bhola Tirki,MALE,74,ST,SUCI,1832
S25,West Bengal,27,Phansidewa,8 Amit Lakra,MALE,33,ST,BTP,1699
S25,West Bengal,28,Chopra,1 HAMIDUL RAHAMAN,MALE,61,GENERAL,AITC,124923
S25,West Bengal,28,Chopra,2 MD. SHAHIN AKHTER,MALE,51,GENERAL,BJP,60018
S25,West Bengal,28,Chopra,3 ANWARUL HAQUE,MALE,64,GENERAL,CPI(M),12279
S25,West Bengal,28,Chopra,4 AJOY KUMAR SINHA,MALE,45,SC,AMB,3166
S25,West Bengal,28,Chopra,5 SUROJIT KISKU,MALE,30,ST,IND,2193
S25,West Bengal,29,Islampur,1 ABDUL KARIM CHOWDHARY,MALE,74,GENERAL,AITC,100131
S25,West Bengal,29,Islampur,2 SAUMYAROOP MANDAL,MALE,43,GENERAL,BJP,62691
S25,West Bengal,29,Islampur,3 SADIQUL ISLAM,MALE,37,GENERAL,INC,3461
S25,West Bengal,29,Islampur,5 BIRENDRA NATH SINHA,MALE,42,SC,SUCI,1152
S25,West Bengal,29,Islampur,6 MD. NAIYAR ALAM,MALE,42,GENERAL,IND,563
S25,West Bengal,30,Goalpokhar,1 MD. GHULAM RABBANI,MALE,51,GENERAL,AITC,105649
S25,West Bengal,30,Goalpokhar,2 MD. GHULAM SARWAR,MALE,37,GENERAL,BJP,32135
S25,West Bengal,30,Goalpokhar,3 MASOOD MD. NASEEM AHSEN,MALE,53,GENERAL,INC,19391
S25,West Bengal,30,Goalpokhar,5 SUNIL BISWAS,MALE,45,SC,BSP,865
S25,West Bengal,30,Goalpokhar,6 SHAMBHU LAL ROY,MALE,30,SC,IND,694
S25,West Bengal,30,Goalpokhar,7 RAGHU NATH SINGHA,MALE,51,SC,IND,405
S25,West Bengal,30,Goalpokhar,8 NABIN CHANDRA SINGHA,MALE,38,SC,SUCI,380
S25,West Bengal,31,Chakulia,1 AZAD MINHAJUL ARFIN,MALE,49,GENERAL,AITC,86311
S25,West Bengal,31,Chakulia,2 SACHIN PRASAD,MALE,41,SC,BJP,52474
S25,West Bengal,31,Chakulia,3 ALI IMRAN RAMZ,MALE,42,GENERAL,AIFB,28704
S25,West Bengal,31,Chakulia,4 GOUTAM PAUL,MALE,45,SC,BSP,2725
S25,West Bengal,31,Chakulia,6 MAZHAR IMAM,MALE,44,GENERAL,IND,1046
S25,West Bengal,31,Chakulia,7 KAMKSHYA SARKAR,MALE,44,GENERAL,JD(U),954
S25,West Bengal,32,Karandighi,1 GOUTAM PAUL,MALE,42,GENERAL,AITC,116594
S25,West Bengal,32,Karandighi,2 SUBHAS CHANDRA SINHA S/O: HARANARAYAN SINHA,MALE,64,SC,BJP,79968
S25,West Bengal,32,Karandighi,3 MD. HAFIZUL IQBAL,MALE,60,GENERAL,AIFB,9146
S25,West Bengal,32,Karandighi,5 BENOY KUMAR DAS,MALE,75,GENERAL,IND,1269
S25,West Bengal,32,Karandighi,6 HARUN RASHID,MALE,54,GENERAL,BSP,1139
S25,West Bengal,32,Karandighi,7 SUBHASH CHANDRA SINHA S/O: BUYASU LAL SINGHA,MALE,38,SC,IND,693
S25,West Bengal,32,Karandighi,8 ABDULLAH,MALE,33,GENERAL,IND,632
S25,West Bengal,32,Karandighi,9 DINESH CHANDRA SINGHA,MALE,56,SC,IND,537
S25,West Bengal,32,Karandighi,10 BISHWAJIT SINHA,MALE,40,SC,AMB,271
S25,West Bengal,32,Karandighi,11 SANTHAPAN HASDAK,MALE,45,ST,BMUP,231
S25,West Bengal,32,Karandighi,12 SHANTILAL SINGHA,MALE,48,SC,SUCI,207
S25,West Bengal,33,Hemtabad,1 SATYAJIT BARMAN,MALE,40,SC,AITC,116425
S25,West Bengal,33,Hemtabad,2 CHANDIMA ROY,FEMALE,62,SC,BJP,89210
S25,West Bengal,33,Hemtabad,3 BHUPEN BARMAN,MALE,69,SC,CPI(M),9453
S25,West Bengal,33,Hemtabad,5 MANINDRA BARMAN,MALE,53,SC,AMB,1581
S25,West Bengal,33,Hemtabad,6 JYOTIRMAY BARMAN,MALE,39,SC,SUCI,1518
S25,West Bengal,33,Hemtabad,7 BINAY KUMAR ROY,MALE,52,SC,BSP,1411
S25,West Bengal,33,Hemtabad,8 SANKAR BARMAN,MALE,32,SC,IND,842
S25,West Bengal,33,Hemtabad,9 DIPU BARMAN,MALE,34,SC,IND,701
S25,West Bengal,34,Kaliaganj,1 SOUMEN ROY,MALE,45,SC,BJP,116768
S25,West Bengal,34,Kaliaganj,2 TAPAN DEB SINGHA,MALE,60,SC,AITC,94948
S25,West Bengal,34,Kaliaganj,3 PRAVASH SARKAR,MALE,46,SC,INC,16770
S25,West Bengal,34,Kaliaganj,4 SUDHIR SARKAR,MALE,39,SC,IND,4004
S25,West Bengal,34,Kaliaganj,6 GOPAL CHUNARY,MALE,34,SC,SUCI,1073
S25,West Bengal,34,Kaliaganj,7 SURESH BARMAN,MALE,43,SC,IND,1028
S25,West Bengal,34,Kaliaganj,8 SHYAMA SARKAR,MALE,34,SC,IND,781
S25,West Bengal,34,Kaliaganj,9 Dilip Chandra Ray,MALE,31,SC,IND,552
S25,West Bengal,34,Kaliaganj,10 ALEN SARKAR,MALE,35,SC,IND,408
S25,West Bengal,34,Kaliaganj,11 NAMALA KANTA SARKAR,MALE,48,SC,AMB,387
S25,West Bengal,35,Raiganj,1 KRISHNA KALYANI,MALE,42,GENERAL,BJP,79775
S25,West Bengal,35,Raiganj,2 AGARWAL KANAIA LAL,MALE,67,GENERAL,AITC,59027
S25,West Bengal,35,Raiganj,3 MOHIT SENGUPTA,MALE,70,GENERAL,INC,17198
S25,West Bengal,35,Raiganj,5 RAJU PAUL,MALE,33,GENERAL,IND,1361
S25,West Bengal,35,Raiganj,6 MINAKSHI ROY,FEMALE,43,SC,IND,465
S25,West Bengal,35,Raiganj,7 DIPENDU SARKAR,MALE,32,GENERAL,IND,211
S25,West Bengal,35,Raiganj,8 GOUTAM BISWAS,MALE,45,GENERAL,AMB,208
S25,West Bengal,35,Raiganj,9 MANJU DAS (MANDAL),FEMALE,37,GENERAL,IND,196
S25,West Bengal,35,Raiganj,10 BAHAMONI HANSDA,FEMALE,26,ST,BMUP,133
S25,West Bengal,35,Raiganj,11 SANATAN MAJUMDAR,MALE,38,GENERAL,SUCI,133
S25,West Bengal,35,Raiganj,12 JYOTI BARMAN,MALE,25,SC,IND,99
S25,West Bengal,35,Raiganj,13 BHABATOSH LAHIRI,MALE,41,GENERAL,JD(U),73
S25,West Bengal,36,Itahar,1 MOSARAF HUSSEN,MALE,40,GENERAL,AITC,114645
S25,West Bengal,36,Itahar,2 AMIT KUMAR KUNDU,MALE,51,GENERAL,BJP,70670
S25,West Bengal,36,Itahar,3 SRIKUMAR MUKHERJEE,MALE,67,GENERAL,CPI,4908
S25,West Bengal,36,Itahar,5 MOJAMMEL HAQUE,MALE,51,GENERAL,IND,1024
S25,West Bengal,36,Itahar,6 MOFAKKERUL ISLAM,MALE,38,GENERAL,AIMIM,831
